customer_id,signup_date,customer_age,country,region,city,industry,company_size,subscription_plan,contract_type,contract_length_months,monthly_recurring_revenue,payment_method,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_segment,customer_lifetime_value,customer_acquisition_cost,acquisition_channel,acquisition_month,is_active,churn,last_transaction_date,days_since_last_transaction,frequency_score,monetary_score,average_transaction_value,total_transactions,total_revenue,total_profit,customer_profitability,risk_score
CUST_019645,2024-10-29,42,Other,MEA,Crystalland,Healthcare,Small Business,Business,Annual,12,326.03,Credit Card,2.0,42.6,6.9,31.0,4.3,2,Champion,1114.32,316.18,Referral,2024-10,0,1,2024-12-28,3,4,4,646.89,17,10997.05,8890.52,High,28.0
CUST_019646,2022-09-29,40,USA,North America,North Walterton,Healthcare,Small Business,Business,Annual,12,344.13,ACH,0.0,59.9,15.4,50.0,4.0,27,Core,2159.25,501.14,Content Marketing,2022-09,1,0,2024-11-12,49,3,4,482.47,16,7719.59,6417.07,High,15.3
CUST_019647,2024-08-08,49,USA,North America,Lake Michelle,Manufacturing,Small Business,Professional,Annual,12,183.27,ACH,1.0,68.3,18.7,11.0,8.8,4,Core,799.72,243.16,Referral,2024-08,1,0,2024-12-22,9,3,3,347.3,15,5209.45,4189.54,High,20.9
CUST_019648,2024-01-31,70,USA,North America,Christineborough,Retail,Small Business,Business,Annual,12,567.16,Credit Card,4.0,50.9,14.4,22.0,4.5,11,Champion,3343.44,197.73,Referral,2024-01,1,0,2024-12-16,15,5,4,975.21,22,21454.71,17845.76,Top,16.2
CUST_019649,2022-11-17,70,USA,North America,Dianafort,Technology,Startup,Basic,Monthly,1,33.53,ACH,2.0,50.7,13.6,19.0,1.7,25,Low Engagement,89.81,465.53,Outbound Sales,2022-11,1,0,2024-11-02,59,2,1,56.23,14,787.2,504.94,Low,36.7
CUST_019650,2023-05-14,23,India,APAC,Meganhaven,Finance,Enterprise,Enterprise,Multi-Year,24,8075.76,PayPal,1.0,68.1,20.4,46.0,14.9,19,Strategic,180854.52,12544.73,Partnership,2023-05,1,0,2024-11-16,45,2,5,10643.48,14,149008.74,123499.17,Top,3.8
CUST_019651,2023-11-07,23,USA,North America,Sherryview,Manufacturing,Enterprise,Business,Multi-Year,24,2196.54,Credit Card,1.0,89.0,25.1,51.0,15.1,13,Strategic,116553.9,11955.9,Paid Social,2023-11,1,0,2024-12-08,23,4,5,3494.65,17,59408.99,49273.22,Top,1.6
CUST_019652,2024-04-25,32,Canada,North America,West Edward,Healthcare,Small Business,Basic,Monthly,1,40.08,Credit Card,3.0,52.3,20.2,9.0,2.8,8,Core,143.76,135.89,Organic Search,2024-04,1,0,2024-12-17,14,5,2,71.36,18,1284.5,871.62,Low,27.1
CUST_019653,2023-03-16,39,Germany,Europe,Julieland,Retail,Startup,Professional,Monthly,1,62.02,Credit Card,4.0,41.4,12.1,6.0,0.0,21,Low Engagement,100.03,127.1,Paid Social,2023-03,0,1,2023-12-29,368,1,1,82.07,11,902.82,654.01,Low,62.0
CUST_019654,2023-12-22,30,UK,Europe,Freemanshire,Healthcare,Small Business,Business,Annual,12,455.4,Credit Card,9.0,50.6,11.0,-3.0,5.0,12,At Risk,623.39,216.35,Organic Search,2023-12,0,1,2024-02-16,319,2,4,694.65,13,9030.4,7556.64,High,69.4
CUST_019655,2024-04-20,50,Other,MEA,North Michaelbury,Technology,Startup,Basic,Annual,12,21.15,Credit Card,4.0,54.9,16.1,37.0,4.5,8,Low Engagement,61.21,104.13,Paid Social,2024-04,1,0,2024-12-16,15,2,1,38.65,14,541.17,311.58,Low,33.0
CUST_019656,2023-10-08,57,Other,LATAM,Thompsonstad,Finance,Small Business,Business,Annual,12,363.22,Credit Card,3.0,60.1,17.7,39.0,10.0,14,Core,3592.29,231.25,Organic Search,2023-10,1,0,2024-12-06,25,3,4,587.69,16,9402.98,7728.66,High,9.1
CUST_019657,2024-08-29,63,Australia,APAC,Cooperbury,Manufacturing,Startup,Professional,Monthly,1,87.6,ACH,3.0,35.8,8.9,-17.0,2.1,4,New / Onboarding,193.59,278.56,Paid Search,2024-08,1,0,2024-12-25,6,2,2,186.08,14,2605.05,2033.06,Medium,44.3
CUST_019658,2024-09-02,42,Other,LATAM,South James,Technology,Mid-Market,Professional,Multi-Year,24,308.01,Credit Card,1.0,88.4,25.4,61.0,16.4,3,Champion,8583.21,972.95,Organic Search,2024-09,1,0,2024-12-25,6,5,4,581.57,18,10468.18,8465.2,High,3.0
CUST_019659,2023-10-27,61,USA,North America,Jamesport,Education,Startup,Basic,Monthly,1,33.41,ACH,3.0,38.1,19.8,36.0,1.5,14,Low Engagement,103.81,47.9,Organic Search,2023-10,0,1,2024-10-25,67,1,1,57.58,12,690.92,462.15,Low,31.7
CUST_019660,2024-11-12,28,USA,North America,New Brucetown,Manufacturing,Enterprise,Business,Annual,12,2188.18,Wire Transfer,0.0,87.0,24.1,43.0,14.0,1,Strategic,156819.57,10203.03,Partnership,2024-11,1,0,2024-12-24,7,2,5,4712.85,13,61267.1,50617.69,Top,1.2
CUST_019661,2022-08-01,60,USA,North America,East Johntown,Retail,Startup,Basic,Monthly,1,27.08,ACH,4.0,62.2,11.9,-7.0,0.0,28,Core,152.13,70.86,Content Marketing,2022-08,1,0,2024-11-08,53,3,1,45.05,16,720.81,407.31,Low,17.8
CUST_019662,2022-01-31,25,Other,MEA,Port Davidmouth,Other,Small Business,Basic,Monthly,1,54.18,Wire Transfer,5.0,65.2,23.6,8.0,0.0,35,Core,455.29,251.48,Referral,2022-01,0,1,2022-10-18,805,3,1,60.52,15,907.82,604.17,Low,11.9
CUST_019663,2023-08-06,67,Canada,North America,Connerfurt,Real Estate,Enterprise,Business,Annual,12,2330.07,PayPal,4.0,63.4,18.4,2.0,12.4,16,Strategic,33461.33,2853.75,Organic Search,2023-08,1,0,2024-12-05,26,5,5,3583.65,19,68089.37,56842.08,Top,6.1
CUST_019664,2024-02-14,50,India,APAC,Ewingberg,Retail,Startup,Basic,Monthly,1,34.18,Credit Card,10.0,40.0,8.8,-43.0,3.5,10,At Risk,44.94,173.32,Paid Search,2024-02,0,1,2024-08-02,151,5,2,58.27,19,1107.19,687.67,Low,73.4
CUST_019665,2024-03-08,67,USA,North America,Elizabethstad,Retail,Enterprise,Business,Monthly,1,2033.18,Credit Card,3.0,75.9,27.8,33.0,8.3,9,Strategic,50389.89,5052.39,Paid Search,2024-03,1,0,2024-12-13,18,5,5,3641.68,19,69191.87,58090.23,Top,3.7
CUST_019666,2023-11-02,63,USA,North America,Stephensport,Healthcare,Small Business,Professional,Monthly,1,173.05,Credit Card,5.0,46.6,19.2,7.0,2.9,13,Core,521.84,189.17,Organic Search,2023-11,1,0,2024-11-29,32,2,3,322.53,13,4192.91,3319.54,High,32.2
CUST_019667,2022-10-18,29,UK,Europe,Danielberg,Real Estate,Enterprise,Enterprise,Multi-Year,24,8708.75,Credit Card,4.0,66.0,23.4,37.0,17.3,26,Strategic,288085.45,5057.44,Content Marketing,2022-10,1,0,2024-11-06,55,2,5,11545.23,14,161633.22,136444.71,Top,2.5
CUST_019668,2022-12-19,31,USA,North America,Walterburgh,Real Estate,Enterprise,Business,Annual,12,2492.26,Credit Card,1.0,69.9,19.3,34.0,11.9,24,Strategic,51062.35,6646.57,Referral,2022-12,1,0,2024-11-15,46,2,5,3618.86,14,50664.1,41967.16,Top,4.3
CUST_019669,2024-08-21,51,India,APAC,South Teresaburgh,Manufacturing,Startup,Professional,Monthly,1,106.05,Credit Card,3.0,62.1,28.1,22.0,1.5,4,New / Onboarding,401.77,64.36,Organic Search,2024-08,0,1,2024-11-02,59,5,3,207.53,19,3943.06,3112.51,Medium,26.0
CUST_019670,2024-09-01,44,UK,Europe,Kingberg,Technology,Mid-Market,Business,Monthly,1,1097.56,Wire Transfer,2.0,64.4,20.8,59.0,2.8,3,Core,16164.07,1643.71,Partnership,2024-09,1,0,2024-12-24,7,2,5,2347.12,13,30512.53,25961.59,Top,6.6
CUST_019671,2024-04-12,54,Germany,Europe,Lake Christyton,Manufacturing,Startup,Professional,Monthly,1,89.41,Credit Card,1.0,33.1,13.3,-2.0,1.9,8,Core,149.68,32.04,Organic Search,2024-04,1,0,2024-12-13,18,3,2,169.38,15,2540.75,1937.14,Medium,58.6
CUST_019672,2024-04-04,44,UK,Europe,Tonifort,Healthcare,Startup,Basic,Annual,12,31.11,ACH,4.0,66.4,19.4,23.0,4.4,8,Low Engagement,142.3,278.9,Paid Search,2024-04,1,0,2024-12-10,21,2,1,58.58,14,820.11,556.81,Low,20.9
CUST_019673,2024-02-12,70,UK,Europe,East Ryanville,Technology,Startup,Basic,Annual,12,34.87,Credit Card,4.0,67.4,22.4,24.0,5.4,10,Core,162.5,77.75,Referral,2024-02,1,0,2024-12-12,19,5,2,61.4,18,1105.22,744.19,Low,20.3
CUST_019674,2023-01-29,43,Australia,APAC,Joneschester,Education,Startup,Basic,Monthly,1,24.63,Credit Card,0.0,45.4,14.8,23.0,0.0,23,Core,100.53,74.21,Paid Social,2023-01,0,1,2023-05-02,609,3,1,32.44,16,518.98,248.09,Low,24.5
CUST_019675,2023-09-19,49,USA,North America,Katherinehaven,Other,Small Business,Business,Monthly,1,416.13,Wire Transfer,4.0,60.9,15.2,1.0,1.0,15,Core,1180.43,745.96,Outbound Sales,2023-09,1,0,2024-11-21,40,2,4,751.8,13,9773.36,8112.9,High,34.9
CUST_019676,2024-04-29,36,Other,LATAM,Lake Ericbury,Technology,Small Business,Basic,Monthly,1,33.77,Credit Card,7.0,77.9,22.3,-11.0,1.7,8,Core,111.77,335.42,Referral,2024-04,0,1,2024-08-23,130,3,1,56.68,16,906.89,564.39,Low,29.7
CUST_019677,2023-12-24,43,USA,North America,South Nichole,Technology,Mid-Market,Professional,Monthly,1,345.82,Credit Card,4.0,59.5,25.8,17.0,3.6,12,Champion,4902.51,1074.14,Organic Search,2023-12,1,0,2024-12-06,25,4,4,629.81,17,10706.7,8943.71,High,6.8
CUST_019678,2022-03-30,51,USA,North America,Christopherstad,Technology,Startup,Business,Annual,12,156.47,Credit Card,5.0,54.0,21.2,36.0,5.9,33,Core,1177.91,120.37,Paid Social,2022-03,1,0,2024-10-29,63,3,3,212.44,16,3399.05,2721.02,Medium,12.5
CUST_019679,2024-10-30,57,Australia,APAC,Aaronmouth,Other,Enterprise,Enterprise,Annual,12,7224.43,ACH,2.0,88.2,27.9,40.0,14.2,2,Strategic,213743.48,6739.48,Partnership,2024-10,1,0,2024-12-31,0,5,5,13502.03,22,297044.61,239705.98,Top,2.9
CUST_019680,2024-08-16,62,Canada,North America,Port Kathy,Manufacturing,Startup,Business,Monthly,1,173.48,Credit Card,4.0,76.0,20.4,22.0,1.5,4,New / Onboarding,599.57,60.54,Referral,2024-08,1,0,2024-12-23,8,3,3,342.96,15,5144.33,4211.66,High,28.5
CUST_019681,2023-04-05,65,Other,LATAM,North Carrie,Manufacturing,Startup,Basic,Monthly,1,35.58,Credit Card,3.0,53.6,10.8,31.0,2.5,20,Low Engagement,117.59,209.75,Paid Search,2023-04,1,0,2024-11-18,43,2,1,60.44,13,785.72,456.95,Low,29.5
CUST_019682,2024-02-27,38,India,APAC,Williamshaven,Retail,Mid-Market,Professional,Multi-Year,24,319.25,PayPal,2.0,73.3,22.6,38.0,13.6,10,Core,2965.94,1724.57,Paid Social,2024-02,0,1,2024-06-29,185,3,4,457.27,16,7316.31,5911.94,High,9.3
CUST_019683,2024-10-10,58,USA,North America,Lake Joshua,Retail,Mid-Market,Professional,Annual,12,297.79,ACH,4.0,53.5,21.4,6.0,12.8,2,Champion,1593.09,1190.34,Partnership,2024-10,1,0,2024-12-24,7,4,4,602.27,17,10238.54,8520.88,High,16.3
CUST_019684,2022-09-04,56,USA,North America,New Amy,Healthcare,Mid-Market,Basic,Multi-Year,24,122.48,Credit Card,4.0,87.4,22.5,26.0,14.5,27,Core,2755.8,1578.65,Referral,2022-09,1,0,2024-11-19,42,4,3,170.59,17,2900.0,2295.5,Medium,3.8
CUST_019685,2023-11-25,66,USA,North America,South Brian,Technology,Small Business,Professional,Monthly,1,130.37,Credit Card,8.0,52.5,12.3,3.0,0.0,13,Core,645.4,186.18,Organic Search,2023-11,0,1,2024-06-06,208,1,3,234.55,12,2814.56,2246.43,Medium,20.2
CUST_019686,2023-10-15,40,USA,North America,Simsbury,Education,Startup,Basic,Monthly,1,23.34,Wire Transfer,6.0,13.3,5.0,-56.0,0.0,14,At Risk,27.72,39.18,Referral,2023-10,0,1,2023-11-30,397,1,1,39.62,11,435.79,185.26,Low,84.2
CUST_019687,2023-09-03,59,UK,Europe,Kevinport,Finance,Startup,Enterprise,Multi-Year,24,855.75,ACH,7.0,53.0,10.1,-10.0,15.1,15,Champion,1295.07,351.66,Paid Social,2023-09,0,1,2024-08-06,147,4,4,1226.88,17,20857.01,16833.05,Top,56.1
CUST_019688,2024-08-09,44,Canada,North America,Kochport,Healthcare,Small Business,Business,Annual,12,302.28,Credit Card,4.0,35.6,16.5,-13.0,5.9,4,Core,516.23,1446.85,Outbound Sales,2024-08,1,0,2024-12-24,7,3,4,600.49,15,9007.3,7514.02,High,55.1
CUST_019689,2023-08-06,55,India,APAC,Greenview,Manufacturing,Small Business,Professional,Multi-Year,24,211.89,Credit Card,3.0,38.3,10.3,-31.0,14.3,16,Core,405.33,225.59,Organic Search,2023-08,1,0,2024-11-24,37,2,3,311.02,14,4354.31,3389.04,High,44.8
CUST_019690,2022-07-10,43,Other,LATAM,Yorkshire,Technology,Startup,Basic,Monthly,1,30.1,Wire Transfer,3.0,50.7,10.8,-6.0,2.7,29,Core,78.1,95.23,Organic Search,2022-07,1,0,2024-11-09,52,4,1,43.66,17,742.15,358.75,Low,37.5
CUST_019691,2022-07-14,68,USA,North America,East Coreytown,Finance,Small Business,Professional,Annual,12,167.74,Credit Card,9.0,35.1,5.6,-19.0,5.0,29,Core,285.07,1364.89,Outbound Sales,2022-07,1,0,2024-09-06,116,3,3,235.13,15,3526.98,2782.37,Medium,55.9
CUST_019692,2022-05-29,28,UK,Europe,Port Nathanburgh,Technology,Mid-Market,Professional,Annual,12,449.52,Credit Card,1.0,91.8,31.0,11.0,8.1,31,Core,37555.35,3673.47,Paid Search,2022-05,1,0,2024-11-08,53,3,4,632.53,15,9487.89,7957.62,High,1.1
CUST_019693,2023-09-02,53,Canada,North America,Port Colleenland,Education,Mid-Market,Business,Annual,12,1215.25,Credit Card,2.0,62.3,14.5,13.0,9.5,15,Core,8331.83,577.43,Organic Search,2023-09,1,0,2024-12-01,30,3,5,1959.61,15,29394.16,24636.99,Top,13.2
CUST_019694,2024-05-16,27,UK,Europe,Nicoleshire,Healthcare,Startup,Professional,Monthly,1,101.34,Credit Card,4.0,47.5,17.3,13.0,1.0,7,Low Engagement,273.37,291.05,Paid Search,2024-05,1,0,2024-12-02,29,2,2,193.86,14,2713.97,2157.65,Medium,36.7
CUST_019695,2023-01-30,64,USA,North America,Sharonside,Finance,Small Business,Professional,Annual,12,139.64,Credit Card,2.0,52.8,22.2,19.0,3.5,23,Core,516.29,1556.2,Outbound Sales,2023-01,1,0,2024-11-21,40,5,3,199.23,18,3586.21,2850.63,Medium,26.1
CUST_019696,2024-03-21,59,USA,North America,East Jamesside,Education,Startup,Basic,Annual,12,30.76,Credit Card,3.0,25.8,8.8,-24.0,4.4,9,At Risk,42.93,32.74,Organic Search,2024-03,1,0,2024-12-16,15,5,2,56.68,19,1076.94,700.06,Low,68.5
CUST_019697,2024-04-22,63,India,APAC,Cruzhaven,Manufacturing,Startup,Business,Monthly,1,242.28,PayPal,4.0,39.0,10.2,3.0,3.1,8,Core,528.76,258.45,Paid Search,2024-04,1,0,2024-12-08,23,2,3,400.69,13,5208.93,4216.24,High,44.4
CUST_019698,2023-03-30,24,Australia,APAC,East Eddie,Finance,Mid-Market,Basic,Annual,12,119.66,ACH,1.0,94.4,25.2,45.0,7.8,21,Core,4243.33,1144.68,Referral,2023-03,1,0,2024-11-20,41,4,3,184.48,17,3136.08,2479.71,Medium,2.6
CUST_019699,2024-02-14,26,Australia,APAC,Craigbury,Technology,Small Business,Basic,Annual,12,53.69,Invoice,4.0,39.9,17.3,-36.0,6.7,10,Core,82.66,180.68,Organic Search,2024-02,0,1,2024-04-08,267,3,2,78.59,16,1257.4,842.09,Low,60.6
CUST_019700,2024-04-20,62,Germany,Europe,Jenniferburgh,Real Estate,Mid-Market,Business,Multi-Year,24,991.91,Credit Card,3.0,59.2,17.9,21.0,15.8,8,Core,10310.97,671.98,Referral,2024-04,1,0,2024-12-15,16,3,5,1672.73,16,26763.68,21943.86,Top,8.1
CUST_019701,2023-10-24,30,USA,North America,Jennifershire,Technology,Startup,Basic,Monthly,1,27.32,Credit Card,7.0,41.8,8.7,-3.0,2.4,14,At Risk,35.36,126.04,Partnership,2023-10,0,1,2023-11-26,401,5,1,49.17,19,934.23,514.37,Low,75.4
CUST_019702,2023-06-24,45,USA,North America,Michaeltown,Manufacturing,Enterprise,Enterprise,Annual,12,13264.9,PayPal,4.0,96.9,31.0,45.0,12.5,18,Strategic,1160678.75,18717.93,Paid Search,2023-06,1,0,2024-11-23,38,2,5,18754.03,14,262556.37,221823.73,Top,0.6
CUST_019703,2024-02-29,21,USA,North America,North Terry,Other,Startup,Basic,Annual,12,23.13,Credit Card,2.0,51.9,17.2,10.0,5.7,10,Core,68.16,62.43,Organic Search,2024-02,1,0,2024-12-14,17,5,1,40.05,21,841.0,390.67,Low,32.0
CUST_019704,2024-11-16,23,Australia,APAC,North Loriland,Healthcare,Mid-Market,Enterprise,Multi-Year,24,3812.47,Credit Card,2.0,60.5,12.4,-4.0,14.5,1,Champion,19518.93,2076.71,Paid Social,2024-11,1,0,2024-12-26,5,4,5,7622.9,17,129589.27,107080.26,Top,16.7
CUST_019705,2023-09-18,38,USA,North America,Port Eric,Technology,Startup,Professional,Monthly,1,100.42,ACH,8.0,48.3,16.6,22.0,0.0,15,Core,221.68,158.1,Partnership,2023-09,0,1,2024-03-18,288,3,2,162.71,15,2440.66,1901.64,Medium,45.3
CUST_019706,2023-08-16,45,Australia,APAC,Brownfort,Healthcare,Startup,Basic,Annual,12,36.86,Credit Card,3.0,44.8,10.3,14.0,5.3,16,Core,98.89,425.55,Outbound Sales,2023-08,1,0,2024-12-07,24,5,2,63.56,19,1207.62,752.03,Low,35.3
CUST_019707,2023-10-22,67,USA,North America,North William,Healthcare,Startup,Basic,Annual,12,28.7,Credit Card,3.0,84.4,30.6,57.0,7.5,14,Low Engagement,298.29,70.68,Organic Search,2023-10,1,0,2024-11-30,31,2,1,43.05,14,602.73,275.34,Low,8.9
CUST_019708,2022-08-02,34,UK,Europe,Christianburgh,Finance,Startup,Basic,Monthly,1,33.26,Wire Transfer,3.0,37.7,15.8,42.0,0.2,28,Core,107.08,106.56,Referral,2022-08,1,0,2024-11-01,60,3,1,49.82,15,747.35,393.89,Low,31.0
CUST_019709,2024-01-06,33,Germany,Europe,South Michael,Retail,Small Business,Business,Annual,12,376.91,Credit Card,6.0,40.7,11.2,-27.0,7.2,11,Core,632.5,484.08,Paid Search,2024-01,1,0,2024-12-11,20,3,4,632.55,16,10120.86,8470.0,High,55.3
CUST_019710,2023-06-16,70,USA,North America,Jeanetteview,Manufacturing,Enterprise,Enterprise,Monthly,1,9885.66,ACH,5.0,64.1,16.5,-9.0,6.3,18,Strategic,56138.57,6594.08,Paid Social,2023-06,1,0,2024-11-28,33,3,5,16515.46,16,264247.31,224098.33,Top,16.5
CUST_019711,2022-10-13,52,USA,North America,Michelleville,Real Estate,Startup,Basic,Annual,12,31.1,Credit Card,4.0,30.1,10.3,-6.0,6.1,26,Low Engagement,56.49,67.86,Referral,2022-10,0,1,2024-08-27,126,2,1,43.0,14,602.03,286.19,Low,51.7
CUST_019712,2023-10-24,41,India,APAC,Malonebury,Finance,Small Business,Business,Monthly,1,461.77,Wire Transfer,2.0,55.1,16.8,3.0,3.5,14,Core,1437.45,484.37,Partnership,2023-10,1,0,2024-11-26,35,1,4,668.92,12,8026.98,6529.8,High,31.0
CUST_019713,2022-01-31,67,Australia,APAC,North Carlos,Manufacturing,Mid-Market,Business,Monthly,1,1017.93,ACH,5.0,66.8,16.8,4.0,3.0,35,Core,4408.0,1151.11,Organic Search,2022-01,1,0,2024-09-24,98,1,4,1303.22,10,13032.22,11103.94,High,22.4
CUST_019714,2023-08-26,22,USA,North America,Heidiview,Technology,Small Business,Basic,Annual,12,46.64,Credit Card,1.0,79.0,20.9,30.0,11.1,16,Core,901.37,179.98,Organic Search,2023-08,1,0,2024-11-27,34,3,2,67.89,16,1086.31,736.68,Low,4.6
CUST_019715,2022-09-19,47,UK,Europe,Myersmouth,Healthcare,Startup,Basic,Annual,12,23.23,Credit Card,3.0,27.6,11.0,-28.0,9.1,27,Low Engagement,38.82,59.02,Referral,2022-09,0,1,2024-10-02,90,1,1,33.67,12,404.04,245.94,Low,54.4
CUST_019716,2022-04-15,23,USA,North America,Port Nathanshire,Technology,Enterprise,Enterprise,Annual,12,6708.24,PayPal,4.0,69.7,18.2,64.0,11.4,32,Strategic,594350.06,10455.28,Paid Social,2022-04,1,0,2024-11-12,49,5,5,9313.23,21,195577.73,162730.89,Top,0.7
CUST_019717,2024-08-01,30,UK,Europe,South Peterstad,Manufacturing,Startup,Professional,Monthly,1,79.76,PayPal,7.0,43.5,10.4,25.0,0.0,4,New / Onboarding,325.55,191.03,Paid Search,2024-08,1,0,2024-12-13,18,3,2,167.81,16,2685.02,2109.82,Medium,24.5
CUST_019718,2024-10-05,33,USA,North America,Cynthialand,Real Estate,Small Business,Business,Annual,12,386.94,ACH,3.0,58.6,22.3,-10.0,7.0,2,Core,1352.84,227.62,Organic Search,2024-10,1,0,2024-12-27,4,2,4,776.82,14,10875.53,8958.58,High,26.6
CUST_019719,2023-02-03,27,India,APAC,Thomasside,Real Estate,Mid-Market,Enterprise,Multi-Year,24,4025.58,Invoice,3.0,56.7,24.6,16.0,12.5,22,Champion,56812.62,968.72,Content Marketing,2023-02,1,0,2024-11-20,41,4,5,5940.65,17,100991.07,84655.72,Top,6.2
CUST_019720,2023-12-26,34,UK,Europe,Kingland,Healthcare,Startup,Basic,Annual,12,29.44,Credit Card,3.0,17.2,6.6,-0.0,4.3,12,Core,49.87,372.3,Paid Search,2023-12,1,0,2024-12-16,15,5,2,51.02,21,1071.48,618.81,Low,56.5
CUST_019721,2023-04-24,23,USA,North America,South Brian,Healthcare,Mid-Market,Basic,Annual,12,131.54,Credit Card,3.0,77.8,17.1,19.0,10.6,20,Core,1212.34,2419.12,Paid Social,2023-04,1,0,2024-11-23,38,2,3,200.65,14,2809.07,2197.96,Medium,9.7
CUST_019722,2023-11-17,21,Canada,North America,South Mirandaport,Healthcare,Startup,Basic,Monthly,1,37.3,Invoice,2.0,45.4,17.4,10.0,0.0,13,Core,111.68,55.65,Organic Search,2023-11,1,0,2024-12-12,19,5,2,70.14,20,1402.85,957.83,Medium,33.4
CUST_019723,2023-09-27,33,USA,North America,Pruittburgh,Healthcare,Startup,Basic,Annual,12,26.76,Wire Transfer,9.0,29.1,12.3,-41.0,7.6,15,At Risk,31.95,254.28,Partnership,2023-09,0,1,2024-11-11,50,4,1,43.8,17,744.63,445.46,Low,77.4
CUST_019724,2023-04-14,29,USA,North America,Port Emma,Technology,Startup,Professional,Monthly,1,116.63,Credit Card,3.0,34.9,12.3,6.0,0.0,20,Low Engagement,373.81,98.13,Content Marketing,2023-04,1,0,2024-10-27,65,1,2,194.53,10,1945.33,1557.52,Medium,31.2
CUST_019725,2024-05-02,33,UK,Europe,Markville,Technology,Enterprise,Enterprise,Monthly,1,4996.2,Credit Card,4.0,97.7,28.4,50.0,6.4,7,Strategic,359726.4,6009.8,Content Marketing,2024-05,1,0,2024-12-16,15,3,5,8575.57,15,128633.54,106941.81,Top,1.3
CUST_019726,2022-10-20,40,USA,North America,Mccarthymouth,Technology,Mid-Market,Business,Annual,12,1014.89,ACH,3.0,62.2,16.3,16.0,8.0,26,Core,13150.69,2716.1,Paid Search,2022-10,1,0,2024-11-09,52,3,5,1531.56,16,24504.88,20814.32,Top,7.1
CUST_019727,2022-06-19,53,Australia,APAC,South Julianport,Technology,Startup,Basic,Monthly,1,31.92,Credit Card,2.0,50.9,15.8,-14.0,0.4,30,Low Engagement,101.57,114.74,Content Marketing,2022-06,0,1,2022-12-11,751,2,1,42.35,14,592.9,272.05,Low,31.3
CUST_019728,2024-06-21,26,Germany,Europe,New Dorothymouth,Technology,Startup,Professional,Monthly,1,99.07,PayPal,3.0,62.7,18.9,-1.0,0.0,6,New / Onboarding,379.58,233.37,Paid Social,2024-06,1,0,2024-12-19,12,5,3,198.32,18,3569.8,2779.79,Medium,26.1
CUST_019729,2024-04-06,63,Other,LATAM,Melissatown,Manufacturing,Startup,Basic,Monthly,1,36.49,PayPal,5.0,49.0,16.6,-1.0,1.4,8,Core,76.39,148.28,Paid Social,2024-04,0,1,2024-05-07,238,5,2,58.36,21,1225.6,793.03,Low,47.1
CUST_019730,2023-11-21,43,Germany,Europe,Jessicahaven,Retail,Small Business,Basic,Monthly,1,57.06,Credit Card,4.0,77.0,27.8,33.0,0.0,13,Core,760.8,575.62,Outbound Sales,2023-11,1,0,2024-12-08,23,5,2,103.08,18,1855.48,1358.92,Medium,7.5
CUST_019731,2023-10-25,43,Other,LATAM,Lake Elizabethview,Other,Mid-Market,Business,Annual,12,1120.49,Credit Card,5.0,64.1,11.3,18.0,10.9,14,Core,6568.14,2939.4,Outbound Sales,2023-10,0,1,2024-10-10,82,3,5,1733.18,16,27730.88,22769.19,Top,15.2
CUST_019732,2023-11-20,31,USA,North America,North Kimberly,Finance,Enterprise,Enterprise,Annual,12,5634.78,Wire Transfer,3.0,65.3,25.8,-9.0,12.5,13,Strategic,65739.1,18863.22,Paid Social,2023-11,1,0,2024-11-09,52,2,5,8737.89,13,113592.56,95445.06,Top,7.5
CUST_019733,2023-09-27,45,UK,Europe,Hodgesfurt,Finance,Mid-Market,Professional,Annual,12,317.15,Credit Card,3.0,50.1,15.2,-8.0,12.7,15,Core,1442.04,2658.72,Paid Social,2023-09,1,0,2024-11-30,31,3,4,472.52,15,7087.86,5887.21,High,19.2
CUST_019734,2023-08-17,35,USA,North America,Lake Christinaton,Technology,Small Business,Business,Annual,12,379.13,Wire Transfer,2.0,43.4,11.3,8.0,6.5,16,Core,1201.65,397.31,Content Marketing,2023-08,1,0,2024-11-15,46,1,4,650.81,10,6508.05,5422.25,High,29.5
CUST_019735,2023-11-22,49,USA,North America,Garzashire,Technology,Startup,Business,Monthly,1,273.58,Credit Card,4.0,51.6,18.1,0.0,0.0,13,Champion,777.22,202.7,Paid Social,2023-11,1,0,2024-12-12,19,5,4,503.42,18,9061.55,7454.56,High,35.2
CUST_019736,2023-12-16,69,Australia,APAC,Murphyshire,Manufacturing,Startup,Basic,Annual,12,34.49,Credit Card,2.0,39.8,11.3,-10.0,6.5,12,At Risk,49.01,306.22,Outbound Sales,2023-12,0,1,2024-09-21,101,1,1,52.81,11,580.92,366.12,Low,65.8
CUST_019737,2024-04-26,49,USA,North America,East Craigside,Healthcare,Small Business,Professional,Annual,12,127.3,Credit Card,5.0,48.0,18.5,0.0,9.6,8,Core,481.5,601.62,Partnership,2024-04,1,0,2024-12-16,15,3,3,235.4,15,3530.98,2718.61,Medium,23.9
CUST_019738,2024-05-10,49,USA,North America,Johnsonhaven,Education,Small Business,Professional,Monthly,1,161.01,Wire Transfer,6.0,53.8,15.1,-24.0,0.0,7,Core,460.03,216.94,Organic Search,2024-05,1,0,2024-12-14,17,4,3,315.35,17,5360.9,4316.71,High,35.0
