customer_id,churn_probability,predicted_churn,actual_churn,risk_segment,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,support_tickets,usage_score,login_frequency,nps_score,tenure_months,days_since_last_transaction,total_transactions,total_revenue,total_profit
CUST_016788,0.9737399,1,1,High Risk,India,APAC,Real Estate,Small Business,Professional,Annual,130.74,8.0,55.5,11.6,-51.0,3,40,10,2457.8,1960.22
CUST_016054,0.9737195,1,1,High Risk,USA,North America,Finance,Small Business,Professional,Annual,151.86,4.0,61.4,22.3,-11.0,4,30,15,4230.49,3348.42
CUST_011529,0.9735006,1,1,High Risk,USA,North America,Education,Startup,Professional,Monthly,82.03,8.0,17.7,3.4,-10.0,8,45,15,2392.93,1850.34
CUST_013288,0.9734753,1,1,High Risk,UK,Europe,Healthcare,Startup,Business,Annual,212.67,2.0,37.7,12.3,18.0,19,122,12,4206.67,3379.77
CUST_002330,0.97335243,1,1,High Risk,India,APAC,Manufacturing,Mid-Market,Enterprise,Annual,3516.82,3.0,55.8,14.8,34.0,20,150,13,68606.72,57499.23
CUST_009851,0.9733121,1,1,High Risk,USA,North America,Retail,Small Business,Professional,Monthly,127.43,3.0,65.8,15.4,11.0,1,14,17,4878.45,3971.97
CUST_006766,0.9733095,1,1,High Risk,USA,North America,Education,Startup,Basic,Monthly,30.67,4.0,61.0,16.0,9.0,1,14,16,1102.9,755.25
CUST_018586,0.97330284,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,114.07,2.0,66.8,13.1,-6.0,7,36,21,4322.72,3371.26
CUST_001546,0.9732073,1,1,High Risk,USA,North America,Retail,Mid-Market,Professional,Monthly,304.08,1.0,74.2,25.1,-0.0,5,50,16,9404.15,7876.88
CUST_015046,0.9731897,1,1,High Risk,India,APAC,Healthcare,Small Business,Basic,Annual,55.13,4.0,63.1,17.7,33.0,25,141,16,1294.88,858.21
CUST_010272,0.9730391,1,1,High Risk,USA,North America,Finance,Startup,Professional,Annual,116.78,6.0,52.5,18.9,16.0,1,12,18,4193.51,3255.54
CUST_007656,0.9729872,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Basic,Monthly,34.71,8.0,19.1,5.7,1.0,7,65,13,872.41,580.73
CUST_005564,0.97285527,1,1,High Risk,UK,Europe,Retail,Startup,Professional,Monthly,81.28,4.0,42.8,7.8,-4.0,2,18,13,2458.0,1879.16
CUST_000927,0.9728492,1,1,High Risk,Canada,North America,Healthcare,Startup,Professional,Annual,122.28,6.0,49.6,16.3,-14.0,12,48,18,3598.26,2836.4
CUST_000606,0.97275275,1,1,High Risk,UK,Europe,Retail,Startup,Basic,Monthly,29.66,2.0,37.3,10.9,19.0,22,102,14,670.16,394.4
CUST_001238,0.9727351,1,1,High Risk,Canada,North America,Technology,Startup,Basic,Monthly,39.26,5.0,56.0,5.1,-10.0,1,13,17,1440.31,1030.54
CUST_007489,0.9726972,1,1,High Risk,Canada,North America,Technology,Small Business,Professional,Monthly,183.81,5.0,36.1,5.1,7.0,5,67,10,3218.88,2647.15
CUST_008140,0.9726926,1,1,High Risk,Australia,APAC,Finance,Startup,Professional,Annual,84.97,6.0,53.2,17.0,5.0,26,110,22,2841.58,2136.49
CUST_015173,0.97267276,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,37.11,5.0,31.4,0.8,-13.0,19,101,11,725.03,463.29
CUST_006619,0.9724989,1,1,High Risk,UK,Europe,Technology,Small Business,Professional,Annual,188.91,5.0,56.0,9.5,-23.0,7,48,14,4930.19,3937.69
CUST_012583,0.97207534,1,1,High Risk,USA,North America,Technology,Mid-Market,Professional,Monthly,370.9,3.0,50.3,17.4,10.0,5,40,17,12410.98,10481.57
CUST_011789,0.97204036,1,1,High Risk,USA,North America,Technology,Startup,Basic,Multi-Year,31.1,0.0,50.5,14.1,18.0,9,77,12,589.28,292.49
CUST_017449,0.9719582,1,1,High Risk,Canada,North America,Healthcare,Startup,Basic,Monthly,31.3,4.0,43.1,12.6,27.0,15,64,21,1148.84,761.43
CUST_003111,0.9719024,1,1,High Risk,Germany,Europe,Education,Startup,Professional,Monthly,99.49,2.0,22.6,0.0,1.0,21,88,16,2439.04,1876.65
CUST_002635,0.97181976,1,1,High Risk,USA,North America,Other,Small Business,Professional,Multi-Year,126.6,3.0,64.6,17.0,20.0,8,86,12,2489.66,1906.47
CUST_002701,0.97178054,1,1,High Risk,USA,North America,Education,Mid-Market,Professional,Multi-Year,274.11,4.0,50.3,12.1,10.0,1,19,11,6035.87,4997.37
CUST_010470,0.97168845,1,1,High Risk,USA,North America,Manufacturing,Small Business,Professional,Monthly,204.12,7.0,47.3,13.4,0.0,11,99,12,3660.69,3006.24
CUST_014174,0.9716439,1,1,High Risk,India,APAC,Finance,Startup,Basic,Annual,36.92,2.0,46.6,16.9,35.0,2,20,14,915.71,612.41
CUST_005118,0.9716007,1,1,High Risk,Australia,APAC,Education,Small Business,Professional,Monthly,143.92,3.0,69.1,21.3,49.0,6,65,13,3628.87,2907.16
CUST_006198,0.9715466,1,1,High Risk,USA,North America,Manufacturing,Enterprise,Enterprise,Annual,9775.62,2.0,78.9,19.1,27.0,22,458,12,150092.95,126004.3
CUST_018219,0.97154254,1,1,High Risk,USA,North America,Real Estate,Small Business,Professional,Annual,129.31,5.0,54.6,12.9,1.0,7,51,14,3193.94,2530.52
CUST_017261,0.9715314,1,1,High Risk,USA,North America,Technology,Mid-Market,Professional,Annual,231.21,5.0,35.3,15.4,-37.0,16,141,10,3537.14,2929.34
CUST_007055,0.9715181,1,1,High Risk,Australia,APAC,Healthcare,Startup,Professional,Monthly,88.73,3.0,56.0,24.8,-4.0,26,128,16,2345.98,1813.02
CUST_012391,0.9714239,1,1,High Risk,Australia,APAC,Technology,Small Business,Professional,Multi-Year,169.35,6.0,59.2,17.9,5.0,2,16,22,6896.54,5467.91
CUST_002271,0.9713538,1,1,High Risk,USA,North America,Retail,Small Business,Basic,Annual,48.58,3.0,71.0,23.7,25.0,16,81,19,1303.85,786.98
CUST_008946,0.97125846,1,1,High Risk,USA,North America,Manufacturing,Small Business,Business,Annual,423.27,5.0,56.0,9.9,-33.0,5,44,13,9167.67,7439.2
CUST_001294,0.9712549,1,1,High Risk,Germany,Europe,Real Estate,Mid-Market,Enterprise,Multi-Year,4341.69,4.0,46.5,19.3,-14.0,5,55,11,80313.41,67738.64
CUST_006446,0.97103316,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Monthly,160.21,7.0,44.1,12.3,4.0,1,14,13,5053.76,4224.41
CUST_013022,0.9709763,1,1,High Risk,USA,North America,Retail,Small Business,Basic,Monthly,41.94,4.0,65.3,20.1,-18.0,2,19,13,1160.29,883.6
CUST_003137,0.9708707,1,1,High Risk,India,APAC,Healthcare,Mid-Market,Business,Multi-Year,926.06,4.0,62.2,13.9,6.0,7,42,20,28889.31,23686.59
CUST_004203,0.9708283,1,1,High Risk,Germany,Europe,Retail,Mid-Market,Business,Annual,1024.52,3.0,76.2,15.2,32.0,1,25,14,30952.5,26144.68
CUST_007852,0.9708129,1,1,High Risk,UK,Europe,Technology,Small Business,Business,Monthly,367.78,7.0,37.5,15.0,-27.0,5,70,10,6768.72,5686.96
CUST_019723,0.97078687,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,26.76,9.0,29.1,12.3,-41.0,15,50,17,744.63,445.46
CUST_002227,0.97066945,1,1,High Risk,India,APAC,Retail,Startup,Business,Annual,300.88,8.0,52.3,12.3,2.0,10,60,16,8021.13,6560.34
CUST_016723,0.97064567,1,1,High Risk,USA,North America,Other,Startup,Basic,Monthly,31.42,4.0,25.6,10.4,37.0,6,27,18,1070.62,685.79
CUST_019457,0.97045106,1,1,High Risk,India,APAC,Healthcare,Startup,Professional,Monthly,75.6,5.0,52.7,10.1,8.0,32,159,15,1684.89,1313.24
CUST_012136,0.97042745,1,1,High Risk,USA,North America,Manufacturing,Small Business,Business,Monthly,384.51,3.0,39.8,16.2,8.0,6,74,9,6063.53,5069.09
CUST_015632,0.97026294,1,1,High Risk,India,APAC,Healthcare,Small Business,Basic,Monthly,53.52,8.0,32.0,10.5,-35.0,1,12,13,1614.19,1272.97
CUST_012617,0.9702486,1,1,High Risk,Germany,Europe,Healthcare,Startup,Basic,Monthly,28.59,7.0,25.2,0.1,-4.0,25,111,18,799.89,485.57
CUST_007466,0.9702073,1,1,High Risk,India,APAC,Healthcare,Startup,Professional,Monthly,98.91,4.0,33.1,8.8,-16.0,4,36,10,1956.61,1525.41
CUST_016640,0.970043,1,1,High Risk,Germany,Europe,Manufacturing,Mid-Market,Enterprise,Annual,3391.79,6.0,53.4,16.4,-23.0,9,135,8,45813.51,39155.33
CUST_018335,0.9699817,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,32.98,9.0,39.4,11.2,-17.0,1,12,13,877.47,556.72
CUST_018121,0.9699032,1,1,High Risk,Australia,APAC,Healthcare,Startup,Basic,Annual,23.54,4.0,40.2,10.8,-6.0,1,15,15,800.07,426.57
CUST_011116,0.9698036,1,1,High Risk,India,APAC,Education,Startup,Professional,Annual,90.61,3.0,40.8,14.9,44.0,2,17,13,2443.15,1984.18
CUST_004838,0.96980304,1,1,High Risk,Australia,APAC,Technology,Small Business,Basic,Annual,55.81,6.0,56.4,14.5,-12.0,31,141,16,1209.48,813.3
CUST_006172,0.9697567,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,32.43,4.0,50.7,19.0,8.0,30,149,15,733.88,450.56
CUST_002417,0.9697184,1,1,High Risk,USA,North America,Manufacturing,Small Business,Basic,Annual,40.84,1.0,65.7,19.7,-2.0,31,159,15,796.24,478.14
CUST_005426,0.969613,1,1,High Risk,Australia,APAC,Technology,Startup,Professional,Monthly,67.96,5.0,37.7,12.9,8.0,1,13,15,2346.05,1804.96
CUST_018170,0.9695808,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Annual,31.25,6.0,39.7,14.1,-34.0,8,42,14,822.21,522.41
CUST_015695,0.96956515,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,30.61,5.0,51.7,13.3,-1.0,12,51,18,990.45,559.41
CUST_019206,0.96952933,1,1,High Risk,Canada,North America,Healthcare,Startup,Basic,Monthly,29.56,5.0,51.3,12.9,26.0,2,26,9,622.8,389.83
CUST_015117,0.9695218,1,1,High Risk,India,APAC,Manufacturing,Startup,Business,Annual,221.31,4.0,35.1,16.5,-10.0,3,24,12,5447.21,4473.46
CUST_013322,0.9694602,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,22.38,4.0,34.5,12.0,-11.0,11,61,14,541.67,259.83
CUST_001908,0.9692086,1,1,High Risk,Other,MEA,Finance,Startup,Professional,Monthly,72.9,6.0,59.8,17.3,4.0,18,83,17,2065.79,1567.87
CUST_019094,0.96918875,1,1,High Risk,USA,North America,Manufacturing,Startup,Basic,Monthly,35.54,6.0,56.0,21.2,-6.0,11,46,17,1152.02,765.05
CUST_018164,0.96901166,1,1,High Risk,UK,Europe,Healthcare,Small Business,Business,Annual,472.25,4.0,36.9,8.6,8.0,8,48,13,10931.82,8954.52
CUST_012893,0.96896344,1,1,High Risk,Australia,APAC,Other,Mid-Market,Business,Annual,952.62,8.0,30.1,6.3,-23.0,1,11,20,41774.88,34615.55
CUST_011189,0.9687047,1,1,High Risk,Germany,Europe,Technology,Startup,Basic,Annual,21.32,6.0,56.0,8.6,6.0,9,67,10,369.42,193.31
CUST_002251,0.9686667,1,1,High Risk,USA,North America,Retail,Startup,Professional,Monthly,85.21,3.0,55.8,9.0,-4.0,3,24,15,2701.7,2092.81
CUST_003731,0.96853787,1,1,High Risk,Other,LATAM,Education,Startup,Professional,Monthly,109.43,2.0,57.0,21.2,-1.0,1,15,23,5492.62,4413.72
CUST_004995,0.9681179,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,23.76,4.0,44.1,12.3,15.0,3,18,22,1110.45,690.33
CUST_011319,0.96800506,1,1,High Risk,UK,Europe,Technology,Startup,Business,Monthly,259.74,5.0,42.0,17.5,2.0,2,14,16,9183.9,7660.31
CUST_019063,0.9679465,1,1,High Risk,Canada,North America,Technology,Small Business,Business,Monthly,348.06,3.0,55.3,18.0,-15.0,14,105,13,7279.45,5904.68
CUST_013074,0.9679165,1,1,High Risk,USA,North America,Finance,Startup,Business,Annual,254.48,10.0,31.4,19.3,-32.0,2,22,11,5563.9,4686.29
CUST_011345,0.9674031,1,1,High Risk,Canada,North America,Manufacturing,Startup,Basic,Monthly,27.4,9.0,13.1,1.9,-2.0,2,12,20,1250.07,796.87
CUST_006861,0.9672163,1,1,High Risk,USA,North America,Technology,Small Business,Business,Monthly,448.3,4.0,55.4,17.2,11.0,3,21,17,15862.89,13307.87
CUST_017548,0.96721596,1,1,High Risk,UK,Europe,Healthcare,Enterprise,Enterprise,Monthly,6585.79,3.0,86.8,25.9,55.0,4,97,17,199210.21,170148.21
CUST_014806,0.96664774,1,1,High Risk,USA,North America,Education,Startup,Business,Annual,271.75,1.0,52.1,12.3,23.0,19,158,9,3631.77,3019.21
CUST_018686,0.96661335,1,1,High Risk,USA,North America,Other,Startup,Basic,Annual,27.97,1.0,70.4,22.5,53.0,7,85,12,603.72,344.01
CUST_006582,0.96646434,1,1,High Risk,Germany,Europe,Other,Startup,Business,Monthly,232.77,5.0,33.5,11.0,-20.0,7,39,15,6564.69,5514.77
CUST_002027,0.9664093,1,1,High Risk,USA,North America,Technology,Small Business,Business,Monthly,398.07,4.0,51.7,11.0,0.0,1,14,13,11345.22,9609.06
CUST_009517,0.96640915,1,1,High Risk,Australia,APAC,Education,Startup,Basic,Annual,27.42,3.0,30.3,4.8,11.0,7,43,15,768.11,453.77
CUST_009668,0.9663597,1,1,High Risk,USA,North America,Technology,Enterprise,Enterprise,Annual,8558.31,4.0,50.3,20.1,-3.0,7,42,18,243578.44,201672.93
CUST_012260,0.9663395,1,1,High Risk,UK,Europe,Technology,Small Business,Professional,Annual,138.85,6.0,68.4,23.7,-7.0,1,14,16,4359.44,3540.18
CUST_012270,0.9660877,1,1,High Risk,USA,North America,Retail,Small Business,Basic,Annual,56.8,5.0,61.1,21.6,-7.0,2,14,18,2134.65,1573.21
CUST_010617,0.96589035,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,26.24,2.0,72.3,17.1,30.0,3,65,11,534.72,317.24
CUST_015918,0.9658658,1,1,High Risk,Australia,APAC,Finance,Small Business,Professional,Annual,124.43,4.0,51.9,16.8,-8.0,5,35,13,2912.43,2275.23
CUST_013087,0.96565783,1,1,High Risk,Canada,North America,Finance,Small Business,Professional,Monthly,164.67,3.0,59.2,14.4,30.0,1,17,13,4695.01,3838.98
CUST_014763,0.96562076,1,1,High Risk,USA,North America,Manufacturing,Startup,Business,Annual,208.18,2.0,28.4,11.2,1.0,16,145,11,3704.21,3043.03
CUST_016282,0.9653497,1,1,High Risk,Australia,APAC,Technology,Startup,Basic,Annual,32.77,6.0,27.7,3.1,-3.0,5,31,12,736.26,438.78
CUST_010835,0.96531373,1,1,High Risk,Germany,Europe,Real Estate,Startup,Professional,Annual,101.78,3.0,48.8,13.2,5.0,1,19,9,2091.75,1643.68
CUST_019882,0.96511203,1,1,High Risk,Other,MEA,Retail,Startup,Professional,Monthly,123.89,4.0,42.0,15.5,-10.0,7,61,12,2710.45,2155.92
CUST_012874,0.9649594,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,32.8,3.0,50.1,14.7,-7.0,1,15,13,912.21,531.99
CUST_014707,0.96492565,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,73.45,2.0,58.8,23.5,0.0,14,68,14,1743.05,1315.21
CUST_002906,0.9648848,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Annual,24.41,3.0,33.2,14.4,-26.0,1,13,15,810.43,489.6
CUST_012904,0.96475595,1,1,High Risk,India,APAC,Technology,Small Business,Basic,Annual,37.13,8.0,44.8,11.5,-21.0,4,22,15,1111.52,734.51
CUST_016350,0.96461076,1,1,High Risk,India,APAC,Retail,Startup,Business,Annual,163.38,4.0,35.2,11.6,-1.0,28,147,14,3301.47,2649.06
CUST_001830,0.96437943,1,1,High Risk,Other,MEA,Education,Startup,Basic,Annual,22.38,11.0,49.6,7.0,-27.0,1,13,16,786.16,445.16
CUST_005820,0.96432567,1,1,High Risk,USA,North America,Other,Startup,Professional,Multi-Year,96.41,3.0,53.7,14.6,20.0,4,28,14,2584.39,1928.79
CUST_013442,0.96430093,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Annual,72.71,3.0,56.3,11.1,27.0,2,19,12,1936.15,1474.89
CUST_011923,0.9642937,1,1,High Risk,Germany,Europe,Healthcare,Small Business,Professional,Annual,138.95,2.0,40.7,5.8,-6.0,1,11,17,5411.5,4427.55
CUST_011820,0.96428853,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,30.7,1.0,39.4,16.9,-8.0,2,18,16,1067.31,685.31
CUST_005204,0.9642718,1,1,High Risk,Australia,APAC,Education,Small Business,Professional,Multi-Year,293.5,4.0,49.5,13.4,6.0,1,14,17,9943.23,8135.85
CUST_013414,0.9640469,1,1,High Risk,Germany,Europe,Finance,Startup,Business,Monthly,266.4,6.0,45.4,18.3,-12.0,2,21,9,5119.81,4263.36
CUST_004493,0.96391374,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,98.41,3.0,65.7,19.6,21.0,5,51,13,2558.55,2045.56
CUST_019056,0.9638925,1,1,High Risk,USA,North America,Healthcare,Mid-Market,Enterprise,Annual,3832.11,6.0,43.9,9.9,-22.0,8,39,19,119423.27,100207.36
CUST_018931,0.9636275,1,1,High Risk,USA,North America,Education,Mid-Market,Enterprise,Annual,3402.15,1.0,58.5,11.5,19.0,2,24,13,81460.94,67564.47
CUST_010667,0.96350634,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,30.16,0.0,71.6,20.6,2.0,21,178,13,606.38,341.95
CUST_005021,0.96336645,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,78.53,4.0,42.5,15.9,3.0,15,70,13,1862.07,1419.54
CUST_006772,0.96327454,1,1,High Risk,USA,North America,Healthcare,Enterprise,Enterprise,Annual,7889.87,3.0,79.3,27.9,26.0,9,84,17,210962.58,175460.68
CUST_017534,0.96320057,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,28.63,5.0,42.4,18.5,-29.0,2,13,16,992.0,628.03
CUST_000077,0.9630616,1,1,High Risk,USA,North America,Real Estate,Small Business,Basic,Annual,66.34,3.0,32.9,6.1,-19.0,29,140,16,1458.43,1028.49
CUST_001121,0.96299964,1,1,High Risk,USA,North America,Finance,Startup,Professional,Monthly,88.14,2.0,65.6,19.8,-1.0,1,17,13,2455.94,1895.95
CUST_000171,0.9629867,1,1,High Risk,Australia,APAC,Real Estate,Startup,Basic,Monthly,35.81,6.0,53.0,20.7,30.0,33,173,17,877.35,554.94
CUST_019972,0.9629564,1,1,High Risk,Germany,Europe,Technology,Startup,Basic,Monthly,31.69,6.0,61.8,18.9,36.0,11,63,15,813.23,538.66
CUST_015036,0.96284896,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,31.65,2.0,43.0,18.9,11.0,16,80,14,620.14,267.83
CUST_017767,0.962262,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,99.82,2.0,43.1,8.6,-6.0,6,39,14,2668.08,2076.32
CUST_019005,0.9622143,1,1,High Risk,Australia,APAC,Manufacturing,Small Business,Business,Annual,254.6,2.0,73.7,20.0,-27.0,14,120,12,4816.33,3917.35
CUST_017307,0.9621007,1,1,High Risk,Canada,North America,Real Estate,Startup,Professional,Monthly,86.66,8.0,52.3,18.0,9.0,5,27,17,2837.43,2192.09
CUST_015657,0.9615411,1,1,High Risk,Other,MEA,Healthcare,Small Business,Professional,Annual,132.29,5.0,48.6,13.7,-34.0,1,14,15,4137.18,3288.2
CUST_003550,0.9615341,1,1,High Risk,USA,North America,Healthcare,Mid-Market,Business,Multi-Year,1039.74,5.0,53.8,21.0,-30.0,5,35,14,22151.38,18228.01
CUST_006608,0.9613297,1,1,High Risk,India,APAC,Finance,Startup,Basic,Annual,31.47,4.0,38.2,5.2,-0.0,2,16,14,983.79,668.83
CUST_007729,0.96111953,1,1,High Risk,UK,Europe,Technology,Startup,Basic,Monthly,26.94,4.0,53.8,18.1,12.0,12,56,19,894.75,580.17
CUST_006823,0.9609897,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,127.84,5.0,43.1,17.9,-4.0,1,11,17,5147.33,4206.56
CUST_008330,0.9604806,1,1,High Risk,USA,North America,Retail,Mid-Market,Business,Annual,1045.03,3.0,58.7,21.2,6.0,6,65,13,23715.12,20016.99
CUST_005650,0.9601497,1,1,High Risk,USA,North America,Finance,Small Business,Basic,Monthly,54.69,3.0,41.1,11.9,-2.0,6,78,9,782.62,575.42
CUST_015702,0.96014386,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Annual,383.41,4.0,45.5,8.4,8.0,15,63,19,12623.52,10317.42
CUST_002772,0.9600776,1,1,High Risk,USA,North America,Finance,Enterprise,Business,Monthly,2853.08,4.0,66.0,21.3,-4.0,5,37,16,77940.79,65416.64
CUST_012697,0.95987403,1,1,High Risk,Canada,North America,Finance,Small Business,Professional,Monthly,175.25,2.0,39.0,13.9,27.0,4,30,14,4512.45,3646.88
CUST_009933,0.95933396,1,1,High Risk,Australia,APAC,Education,Small Business,Business,Monthly,378.05,4.0,36.0,11.6,-7.0,35,120,17,8362.44,6833.54
CUST_012507,0.9591022,1,1,High Risk,UK,Europe,Retail,Mid-Market,Professional,Multi-Year,370.51,2.0,49.2,9.2,-16.0,1,16,13,9225.57,7519.18
CUST_007711,0.9590987,1,1,High Risk,USA,North America,Technology,Small Business,Professional,Annual,151.16,5.0,50.8,12.2,-19.0,17,86,17,4012.13,3186.72
CUST_017736,0.95904124,1,1,High Risk,USA,North America,Finance,Startup,Professional,Monthly,98.84,4.0,56.9,19.2,11.0,8,46,14,2641.21,2092.4
CUST_018052,0.9590346,1,1,High Risk,India,APAC,Real Estate,Small Business,Business,Annual,423.59,7.0,37.7,12.8,8.0,4,23,15,11643.36,9596.17
CUST_014971,0.9588883,1,1,High Risk,Australia,APAC,Retail,Small Business,Professional,Annual,146.9,4.0,75.3,20.3,45.0,13,71,15,3688.22,2818.88
CUST_004852,0.9587524,1,1,High Risk,USA,North America,Other,Small Business,Business,Monthly,374.68,7.0,47.7,10.5,-25.0,6,69,9,5231.76,4322.98
CUST_019060,0.9587316,1,1,High Risk,Australia,APAC,Education,Startup,Enterprise,Monthly,585.46,3.0,57.4,20.1,-6.0,9,90,7,6924.13,5924.55
CUST_013295,0.95847285,1,1,High Risk,Australia,APAC,Finance,Small Business,Professional,Monthly,138.28,1.0,57.1,19.3,11.0,22,131,16,3391.12,2752.14
CUST_011296,0.95844615,1,0,High Risk,UK,Europe,Healthcare,Startup,Basic,Annual,19.0,8.0,44.5,11.4,-20.0,14,78,13,400.37,189.41
CUST_018866,0.95810175,1,1,High Risk,USA,North America,Technology,Enterprise,Enterprise,Multi-Year,7135.69,5.0,68.5,19.4,20.0,21,88,19,162150.44,130310.11
CUST_015348,0.9578751,1,1,High Risk,UK,Europe,Education,Startup,Professional,Monthly,88.22,2.0,26.7,7.1,16.0,22,136,13,1956.71,1504.88
CUST_009919,0.95780516,1,1,High Risk,Canada,North America,Education,Startup,Basic,Monthly,39.28,3.0,50.9,16.3,-2.0,15,107,10,660.33,430.58
CUST_019825,0.9576391,1,1,High Risk,India,APAC,Finance,Enterprise,Enterprise,Monthly,13098.71,0.0,71.8,30.1,10.0,8,135,15,335934.59,284053.58
CUST_017094,0.9573521,1,1,High Risk,Germany,Europe,Technology,Small Business,Professional,Monthly,140.07,3.0,47.9,9.5,14.0,4,24,16,4600.74,3709.31
CUST_005812,0.95734036,1,1,High Risk,Germany,Europe,Retail,Startup,Professional,Annual,98.47,4.0,57.3,20.0,10.0,5,47,13,2200.4,1736.02
CUST_019969,0.9570206,1,1,High Risk,India,APAC,Education,Small Business,Business,Annual,384.26,2.0,45.9,21.0,2.0,8,69,12,8384.57,6821.81
CUST_006455,0.95696384,1,1,High Risk,Canada,North America,Finance,Small Business,Business,Annual,415.26,4.0,56.1,21.0,-2.0,23,152,14,7987.25,6594.5
CUST_013906,0.95693827,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,26.58,6.0,61.7,13.6,-30.0,2,16,14,844.17,487.03
CUST_001843,0.9568454,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,115.52,1.0,52.7,22.7,47.0,10,57,17,3289.32,2590.16
CUST_002465,0.9567511,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,25.93,5.0,38.4,12.5,7.0,23,116,15,527.35,251.42
CUST_006750,0.9565027,1,1,High Risk,Canada,North America,Real Estate,Small Business,Basic,Multi-Year,45.63,2.0,48.0,9.4,29.0,19,86,16,942.9,583.06
CUST_014899,0.9564052,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Multi-Year,356.33,6.0,50.9,11.5,9.0,15,67,19,10686.32,8631.34
CUST_005898,0.95626086,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Monthly,78.76,9.0,37.3,13.8,-57.0,2,16,10,1761.09,1417.08
CUST_001810,0.956233,1,1,High Risk,India,APAC,Education,Startup,Professional,Monthly,75.36,0.0,61.3,14.2,32.0,8,85,11,1478.17,1104.54
CUST_004731,0.9561575,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,30.14,2.0,47.0,12.5,-15.0,29,150,13,530.23,291.52
CUST_013550,0.9561089,1,1,High Risk,USA,North America,Technology,Startup,Professional,Annual,79.91,8.0,28.1,7.1,-17.0,17,105,12,1570.49,1145.48
CUST_012765,0.95582545,1,0,High Risk,Australia,APAC,Healthcare,Startup,Basic,Multi-Year,35.61,7.0,43.4,6.0,13.0,12,95,13,597.51,355.19
CUST_011750,0.95517015,1,1,High Risk,India,APAC,Finance,Startup,Professional,Monthly,100.57,1.0,58.8,17.4,-5.0,12,49,17,3116.73,2436.89
CUST_008592,0.95466316,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,79.31,5.0,43.3,10.2,7.0,16,96,13,1646.37,1281.68
CUST_018523,0.9545317,1,1,High Risk,India,APAC,Education,Startup,Professional,Monthly,87.26,10.0,36.2,16.0,-32.0,1,11,14,2751.84,2184.65
CUST_004521,0.95410246,1,1,High Risk,Australia,APAC,Retail,Startup,Professional,Monthly,55.85,1.0,36.6,6.9,6.0,11,80,13,1296.65,985.9
CUST_012760,0.95398396,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,30.54,4.0,41.9,10.8,-31.0,25,114,19,854.87,461.35
CUST_017297,0.95376235,1,1,High Risk,India,APAC,Education,Startup,Basic,Annual,28.84,3.0,47.7,17.9,-26.0,5,30,14,763.71,502.59
CUST_016481,0.95375717,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,44.53,7.0,26.5,7.8,-35.0,5,20,20,1623.5,1118.01
CUST_018292,0.95291525,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,20.9,3.0,44.4,16.6,14.0,17,135,9,315.64,150.15
CUST_015722,0.95283955,1,1,High Risk,UK,Europe,Education,Startup,Basic,Annual,26.27,1.0,48.5,16.4,29.0,6,50,14,600.32,350.79
CUST_001914,0.95274824,1,1,High Risk,Australia,APAC,Healthcare,Small Business,Business,Annual,418.5,3.0,59.5,21.2,17.0,14,95,13,8978.87,7443.67
CUST_018696,0.9526705,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,36.56,3.0,56.0,19.6,7.0,4,29,11,874.6,567.44
