customer_id,rfm_segment,recency,frequency,monetary,average_order_value,rfm_score,customer_lifetime_value,usage_score,login_frequency,nps_score,support_tickets,subscription_plan,contract_type,country
CUST_003164,Big Spenders,607,13,63372.41,4874.800769230769,115,19273.55,53.8,13.8,1.0,5.0,Enterprise,Monthly,USA
CUST_001462,Big Spenders,750,16,63294.78,3955.92375,135,19096.1,62.9,16.3,-4.0,6.0,Enterprise,Multi-Year,Canada
CUST_018435,At Risk High Value,55,17,63224.73,3719.1017647058825,245,47878.18,62.3,25.6,36.0,3.0,Enterprise,Multi-Year,UK
CUST_008103,Big Spenders,69,13,63195.35,4861.180769230769,225,22796.18,66.2,18.5,5.0,4.0,Enterprise,Monthly,USA
CUST_013233,Big Spenders,75,9,63184.81,7020.5344444444445,215,298415.96,92.0,22.1,-0.0,2.0,Enterprise,Multi-Year,India
CUST_002562,Big Spenders,71,13,63150.32,4857.716923076923,215,39850.47,68.4,29.2,-18.0,3.0,Enterprise,Multi-Year,USA
CUST_017037,Big Spenders,47,15,63140.5,4209.366666666667,235,18110.66,55.6,14.8,38.0,3.0,Enterprise,Annual,Other
CUST_007945,Big Spenders,88,7,63064.56,9009.222857142857,115,165174.72,62.5,22.8,26.0,2.0,Enterprise,Annual,Germany
CUST_004362,Big Spenders,94,11,63037.23,5730.657272727273,115,9116.92,43.4,9.6,5.0,5.0,Enterprise,Annual,UK
CUST_000822,Big Spenders,442,13,63005.13,4846.548461538461,115,15659.48,51.9,19.7,28.0,5.0,Enterprise,Annual,Other
CUST_007304,Big Spenders,54,16,62806.28,3925.3925,235,41432.19,47.0,15.4,13.0,2.0,Business,Monthly,Canada
CUST_008285,Big Spenders,49,16,62599.28,3912.455,235,54279.71,73.0,28.9,-13.0,4.0,Business,Multi-Year,India
CUST_012569,Big Spenders,70,12,62423.82,5201.985,215,32509.15,75.6,18.3,8.0,3.0,Business,Multi-Year,USA
CUST_012977,At Risk High Value,58,18,62396.18,3466.4544444444446,255,132718.11,70.2,20.9,46.0,2.0,Business,Annual,USA
CUST_004645,Big Spenders,99,13,61874.15,4759.55,115,20018.45,61.0,13.7,8.0,2.0,Enterprise,Annual,Other
CUST_003078,Big Spenders,528,16,61873.97,3867.123125,135,49811.55,80.1,29.3,30.0,2.0,Enterprise,Monthly,Canada
CUST_008808,At Risk High Value,45,20,61654.02,3082.701,255,194765.08,79.5,31.0,24.0,4.0,Business,Annual,Germany
CUST_004959,Big Spenders,161,16,61227.97,3826.748125,135,17177.69,63.6,15.1,25.0,4.0,Enterprise,Multi-Year,USA
CUST_014029,Big Spenders,810,16,60990.85,3811.928125,135,18360.02,45.2,14.3,10.0,0.0,Enterprise,Annual,USA
CUST_004687,Big Spenders,75,13,60806.21,4677.40076923077,215,41810.04,61.9,17.1,22.0,0.0,Enterprise,Annual,Germany
CUST_002329,At Risk High Value,50,17,60287.909999999996,3546.3476470588234,245,206165.79,100.0,24.5,25.0,1.0,Business,Annual,UK
CUST_015548,At Risk High Value,52,19,60101.7,3163.2473684210527,255,7714.17,60.5,17.3,-13.0,6.0,Business,Multi-Year,UK
CUST_019008,Big Spenders,56,13,60025.4,4617.338461538462,225,22630.89,46.6,23.0,-12.0,7.0,Business,Annual,Australia
CUST_017332,Big Spenders,60,11,60020.19,5456.380909090909,215,45337.69,62.7,18.0,26.0,3.0,Enterprise,Annual,India
CUST_007292,Big Spenders,59,13,59921.81,4609.37,215,25664.77,71.9,14.9,4.0,4.0,Business,Annual,UK
CUST_003519,Big Spenders,47,14,59535.18,4252.512857142857,225,88602.56,100.0,22.4,19.0,3.0,Business,Annual,USA
CUST_007815,Big Spenders,188,12,59522.2,4960.183333333333,115,17941.85,81.1,24.2,-29.0,6.0,Enterprise,Multi-Year,USA
CUST_013457,Big Spenders,69,11,59093.9,5372.172727272728,215,42388.68,62.9,25.9,1.0,1.0,Enterprise,Multi-Year,USA
CUST_017225,Big Spenders,390,13,59076.630000000005,4544.3561538461545,125,28891.65,46.0,13.1,23.0,2.0,Enterprise,Annual,Canada
CUST_018499,Big Spenders,63,12,58916.98,4909.748333333334,215,121062.83,83.1,25.4,52.0,2.0,Enterprise,Multi-Year,India
CUST_015985,At Risk High Value,308,16,58870.35,3679.396875,145,14275.48,74.5,21.1,10.0,5.0,Enterprise,Annual,UK
CUST_016992,Big Spenders,50,10,58807.06,5880.706,215,58504.8,73.0,16.7,50.0,2.0,Enterprise,Annual,India
CUST_003260,Big Spenders,51,14,58590.85,4185.060714285714,225,237273.85,83.3,22.1,40.0,1.0,Business,Multi-Year,USA
CUST_011871,Big Spenders,320,14,58588.07,4184.862142857143,125,59318.67,80.9,25.5,7.0,1.0,Enterprise,Annual,UK
CUST_018231,At Risk High Value,205,22,58425.08,2655.685454545455,155,2122.69,32.4,4.0,-45.0,8.0,Enterprise,Annual,USA
CUST_010881,Big Spenders,57,15,58284.37,3885.624666666667,235,173067.43,100.0,26.3,45.0,1.0,Business,Multi-Year,Australia
CUST_009931,At Risk High Value,49,17,57834.25,3402.014705882353,245,69714.91,78.5,20.9,41.0,2.0,Business,Annual,USA
CUST_000977,Big Spenders,81,11,57775.43,5252.311818181818,215,33356.15,61.2,18.2,0.0,4.0,Enterprise,Annual,UK
CUST_012460,Big Spenders,59,12,57555.13,4796.260833333333,215,42860.22,70.0,18.1,-11.0,4.0,Enterprise,Annual,UK
CUST_014102,Big Spenders,51,11,57550.16,5231.832727272727,215,89363.33,78.2,28.7,46.0,1.0,Enterprise,Annual,USA
CUST_010718,Big Spenders,70,15,57398.1,3826.54,235,110264.3,99.3,30.6,50.0,7.0,Business,Multi-Year,India
CUST_003748,Big Spenders,60,15,57187.33,3812.4886666666666,235,43819.38,84.1,26.8,6.0,2.0,Business,Annual,Germany
CUST_014999,Big Spenders,56,12,57108.96,4759.08,215,115486.3,81.6,25.6,35.0,3.0,Business,Multi-Year,USA
CUST_016040,At Risk High Value,45,18,56884.09,3160.227222222222,255,47280.64,50.5,11.4,22.0,3.0,Business,Annual,USA
CUST_017453,Big Spenders,74,11,56824.97,5165.9063636363635,215,44386.96,83.5,20.0,-0.0,5.0,Enterprise,Annual,UK
CUST_004792,At Risk High Value,52,17,56803.35,3341.3735294117646,245,12589.89,50.7,18.4,10.0,7.0,Enterprise,Multi-Year,India
CUST_007532,Big Spenders,46,14,56391.28,4027.9485714285715,225,47881.44,73.9,18.5,27.0,6.0,Business,Annual,Germany
CUST_009944,Big Spenders,47,12,55891.8,4657.650000000001,215,77525.66,67.0,29.3,5.0,4.0,Business,Annual,USA
CUST_018574,At Risk High Value,46,16,55840.85,3490.053125,245,24287.39,65.6,19.6,63.0,2.0,Business,Annual,India
CUST_011031,At Risk High Value,61,18,55764.88,3098.0488888888885,255,30990.47,61.3,18.3,6.0,4.0,Business,Annual,USA
CUST_000710,At Risk High Value,151,17,55713.7,3277.276470588235,145,6266.57,60.3,14.9,-9.0,6.0,Enterprise,Annual,USA
CUST_001562,Big Spenders,55,16,54933.72,3433.3575,235,5927.96,58.5,17.2,25.0,4.0,Enterprise,Annual,Australia
CUST_006915,Big Spenders,581,13,54912.19,4224.014615384615,115,18796.67,68.8,18.9,7.0,3.0,Enterprise,Annual,Other
CUST_019932,Big Spenders,47,13,54555.83,4196.6023076923075,225,44933.37,72.0,19.5,29.0,3.0,Business,Annual,Germany
CUST_000832,Big Spenders,57,13,54391.78,4183.983076923077,215,162265.6,86.9,29.9,22.0,1.0,Business,Annual,Other
CUST_004387,Big Spenders,57,14,53993.53,3856.680714285714,225,92126.36,65.9,23.7,36.0,1.0,Business,Multi-Year,UK
CUST_001613,Big Spenders,54,10,53726.759999999995,5372.6759999999995,215,30945.24,57.2,16.5,42.0,3.0,Enterprise,Multi-Year,USA
CUST_003785,At Risk High Value,694,18,53594.72,2977.4844444444443,145,222791.59,96.4,27.0,64.0,4.0,Business,Multi-Year,USA
CUST_004900,Big Spenders,769,13,53078.31,4082.9469230769228,115,39485.54,82.9,20.4,48.0,3.0,Enterprise,Monthly,UK
CUST_011669,Big Spenders,67,14,53069.01,3790.6435714285717,225,99184.19,75.9,22.7,14.0,0.0,Business,Multi-Year,Germany
CUST_017273,Big Spenders,74,14,52983.47,3784.5335714285716,225,30984.04,74.5,20.8,28.0,2.0,Enterprise,Annual,UK
CUST_008326,At Risk High Value,47,17,52924.6,3113.211764705882,245,22522.5,75.0,18.5,-3.0,6.0,Business,Multi-Year,India
CUST_012372,Big Spenders,57,15,52547.72,3503.1813333333334,235,17951.68,73.5,17.4,14.0,5.0,Business,Annual,USA
CUST_008972,Big Spenders,45,15,52406.95,3493.7966666666666,235,9292.97,49.8,15.4,25.0,3.0,Enterprise,Multi-Year,Germany
CUST_004951,Big Spenders,63,15,52332.67,3488.8446666666664,235,119878.52,81.9,29.9,33.0,6.0,Business,Monthly,USA
CUST_010243,Big Spenders,46,14,52264.71,3733.1935714285714,225,188497.62,80.9,31.0,31.0,0.0,Business,Annual,USA
CUST_015615,Big Spenders,57,11,52202.11,4745.646363636363,215,38659.45,72.9,24.3,17.0,4.0,Enterprise,Annual,UK
CUST_005164,Big Spenders,62,12,52035.299999999996,4336.275,215,44521.38,60.9,18.6,11.0,6.0,Enterprise,Annual,UK
CUST_013174,Big Spenders,62,11,51255.32,4659.574545454546,215,46545.66,80.9,23.1,17.0,4.0,Enterprise,Annual,Germany
CUST_018815,Big Spenders,61,14,51171.15,3655.082142857143,225,13165.56,67.3,19.5,-18.0,4.0,Enterprise,Annual,India
CUST_018582,Big Spenders,555,14,51160.88,3654.348571428571,125,53235.49,60.6,16.9,-7.0,1.0,Enterprise,Annual,USA
CUST_014551,Big Spenders,63,13,51131.32,3933.1784615384613,225,253985.25,85.6,31.0,53.0,1.0,Business,Annual,Australia
CUST_015825,Big Spenders,46,15,50977.94,3398.5293333333334,235,106255.04,92.0,22.1,11.0,4.0,Business,Annual,Australia
CUST_007019,Big Spenders,139,9,50873.98,5652.664444444445,115,24213.7,68.8,17.6,36.0,1.0,Enterprise,Multi-Year,Australia
CUST_001323,Big Spenders,45,15,50841.93,3389.462,325,71691.9,74.9,22.9,3.0,2.0,Business,Annual,USA
CUST_000946,Big Spenders,91,16,50698.79,3168.674375,135,152835.9,81.2,21.5,33.0,4.0,Business,Monthly,USA
CUST_019668,Big Spenders,47,14,50664.1,3618.8642857142854,225,51062.35,69.9,19.3,34.0,1.0,Business,Annual,USA
CUST_016931,Big Spenders,59,9,50503.3,5611.477777777778,215,24833.02,46.4,22.9,34.0,1.0,Enterprise,Annual,Australia
CUST_016651,Big Spenders,78,10,50421.51,5042.151,215,36106.91,55.3,24.1,19.0,2.0,Enterprise,Annual,Germany
CUST_005353,Big Spenders,291,14,50413.45,3600.960714285714,125,24649.45,74.8,22.4,-0.0,5.0,Enterprise,Multi-Year,USA
CUST_006301,Big Spenders,45,10,50005.05,5000.505,215,25796.02,59.9,14.3,11.0,3.0,Enterprise,Annual,India
CUST_011428,At Risk High Value,52,20,49992.25,2499.6125,255,133737.1,75.8,23.4,27.0,1.0,Business,Annual,Germany
CUST_001465,At Risk High Value,50,18,49987.55,2777.086111111111,245,91616.39,90.0,22.6,11.0,4.0,Business,Multi-Year,USA
CUST_001483,Big Spenders,86,10,49751.07,4975.107,115,97669.57,77.8,18.6,52.0,2.0,Enterprise,Annual,Germany
CUST_014886,Big Spenders,62,13,49621.13,3817.0099999999998,225,40767.56,66.6,18.8,1.0,5.0,Business,Annual,UK
CUST_007367,Big Spenders,52,12,49543.55,4128.629166666667,215,24625.44,70.2,17.7,11.0,3.0,Business,Annual,USA
CUST_009153,At Risk High Value,101,18,49495.59,2749.7549999999997,145,7035.5,44.7,18.8,22.0,4.0,Enterprise,Monthly,Other
CUST_011671,Big Spenders,63,9,49415.62,5490.624444444445,215,112955.87,80.3,31.0,36.0,2.0,Enterprise,Annual,Canada
CUST_009812,Big Spenders,46,14,49200.94,3514.3528571428574,225,22242.15,71.3,20.6,37.0,4.0,Enterprise,Multi-Year,Canada
CUST_018387,At Risk High Value,60,17,49099.9,2888.229411764706,245,93247.78,93.1,28.1,35.0,2.0,Business,Monthly,India
CUST_006831,At Risk High Value,53,17,49039.18,2884.6576470588234,245,78329.63,74.3,24.7,15.0,4.0,Business,Annual,Other
CUST_005080,At Risk High Value,49,17,48944.99,2879.117058823529,245,172006.85,90.0,21.9,46.0,1.0,Business,Annual,USA
CUST_006366,Big Spenders,58,9,48809.4,5423.266666666666,215,21772.35,62.1,18.7,-7.0,5.0,Enterprise,Annual,Australia
CUST_005947,At Risk High Value,60,17,48739.54,2867.0317647058823,245,102717.09,80.5,31.0,31.0,3.0,Business,Annual,Canada
CUST_017413,Big Spenders,71,10,48704.06,4870.406,215,19611.7,45.7,12.4,-2.0,2.0,Business,Monthly,USA
CUST_019577,Big Spenders,62,15,48684.51,3245.634,235,99081.61,80.8,18.8,-15.0,4.0,Business,Multi-Year,Germany
CUST_002270,At Risk High Value,47,17,48629.85,2860.5794117647056,245,27736.44,51.2,15.6,9.0,1.0,Business,Multi-Year,USA
CUST_014632,Big Spenders,82,16,48295.8,3018.4875,235,57039.93,76.9,21.3,28.0,3.0,Business,Annual,Australia
CUST_014263,At Risk High Value,112,18,48258.5,2681.027777777778,155,3883.99,42.7,17.7,19.0,6.0,Enterprise,Monthly,USA
CUST_018637,At Risk High Value,300,18,48092.75,2671.8194444444443,155,1913.36,46.2,6.9,6.0,5.0,Enterprise,Annual,Canada
CUST_014995,Big Spenders,146,16,48066.26,3004.14125,135,7585.48,56.0,13.6,27.0,3.0,Enterprise,Monthly,UK
CUST_001417,Big Spenders,63,13,47825.65,3678.896153846154,215,130169.97,100.0,29.2,43.0,1.0,Business,Annual,USA
CUST_004055,Big Spenders,70,13,47605.29,3661.9453846153847,215,229956.41,95.4,24.8,43.0,3.0,Business,Annual,UK
CUST_016442,Big Spenders,313,15,47358.630000000005,3157.242,135,2895.5,57.3,13.5,-36.0,5.0,Enterprise,Annual,UK
CUST_009708,Big Spenders,66,13,47310.48,3639.2676923076924,225,55977.87,65.0,19.2,32.0,5.0,Business,Annual,UK
CUST_008991,Big Spenders,61,10,47272.25,4727.225,215,288641.74,96.7,31.0,66.0,1.0,Business,Monthly,India
CUST_018188,Big Spenders,52,13,47155.44,3627.3415384615387,225,30174.16,70.6,17.5,20.0,3.0,Business,Multi-Year,Germany
CUST_019954,At Risk High Value,45,18,47101.76,2616.7644444444445,255,4316.19,48.8,13.8,-14.0,9.0,Enterprise,Annual,USA
CUST_017056,Big Spenders,83,12,47093.86,3924.4883333333332,215,19146.93,57.4,14.9,15.0,1.0,Enterprise,Annual,USA
CUST_008522,Big Spenders,65,11,46866.12,4260.556363636364,215,12811.07,41.6,13.4,-42.0,8.0,Enterprise,Annual,UK
CUST_012091,Big Spenders,47,13,46833.03,3602.540769230769,225,34060.39,71.5,21.1,23.0,5.0,Business,Annual,India
CUST_008376,At Risk High Value,45,17,46818.43,2754.0252941176473,245,35583.81,49.8,17.5,1.0,2.0,Business,Annual,Australia
CUST_015130,Big Spenders,54,9,46654.83,5183.87,215,221018.22,100.0,23.2,62.0,0.0,Enterprise,Annual,USA
CUST_004264,Big Spenders,48,12,46490.43,3874.2025,215,50463.66,84.8,21.8,49.0,3.0,Business,Multi-Year,Canada
CUST_005137,At Risk High Value,53,17,46468.65,2733.4500000000003,245,186503.68,100.0,31.0,49.0,2.0,Business,Annual,USA
CUST_008651,At Risk High Value,103,23,46467.91,2020.3439130434783,155,2994.85,50.6,10.6,-21.0,6.0,Enterprise,Multi-Year,UK
CUST_018089,At Risk High Value,47,18,46139.87,2563.3261111111115,255,63204.75,81.3,23.4,21.0,4.0,Business,Monthly,Canada
CUST_017338,Big Spenders,59,11,46053.24,4186.658181818181,215,64749.78,69.1,25.0,19.0,3.0,Enterprise,Multi-Year,India
CUST_016640,Big Spenders,136,8,45813.51,5726.68875,115,11159.7,53.4,16.4,-23.0,6.0,Enterprise,Annual,Germany
CUST_017795,Big Spenders,66,14,45808.91,3272.065,225,17962.07,64.8,15.1,20.0,1.0,Enterprise,Multi-Year,USA
CUST_003855,At Risk High Value,49,17,45620.62,2683.565882352941,245,46125.44,88.9,24.9,10.0,3.0,Business,Annual,Germany
CUST_010099,Big Spenders,54,14,45546.17,3253.297857142857,225,3955.94,31.6,8.8,-14.0,0.0,Enterprise,Annual,USA
CUST_004161,Big Spenders,51,15,45542.159999999996,3036.144,235,147228.98,95.2,29.2,52.0,0.0,Business,Annual,Australia
CUST_013642,At Risk High Value,48,20,45502.86,2275.143,255,1236.03,47.1,16.2,5.0,5.0,Enterprise,Monthly,UK
CUST_000363,Big Spenders,201,16,45415.63,2838.476875,135,37033.7,74.5,22.4,33.0,3.0,Business,Annual,USA
CUST_001878,At Risk High Value,58,18,45340.13,2518.896111111111,245,35927.1,85.2,20.9,52.0,4.0,Business,Annual,Australia
CUST_019019,Big Spenders,78,10,45217.83,4521.783,215,47493.58,62.8,27.4,23.0,6.0,Enterprise,Multi-Year,India
CUST_006565,Big Spenders,395,12,45130.520000000004,3760.876666666667,115,4596.71,30.7,6.1,-32.0,6.0,Enterprise,Annual,India
CUST_016070,At Risk High Value,163,22,45014.61,2046.1186363636364,155,5385.74,56.0,12.5,40.0,3.0,Enterprise,Multi-Year,Other
CUST_006660,Big Spenders,313,14,44892.2,3206.585714285714,125,42971.82,76.2,21.5,34.0,3.0,Business,Annual,UK
CUST_017299,At Risk High Value,106,19,44443.9,2339.1526315789474,155,2771.06,39.6,8.8,-6.0,5.0,Enterprise,Annual,Germany
CUST_019978,Big Spenders,66,12,44437.11,3703.0925,215,248188.73,100.0,26.2,67.0,3.0,Business,Annual,Canada
CUST_002252,Big Spenders,201,16,44178.64,2761.165,135,6834.06,48.0,13.5,11.0,5.0,Enterprise,Multi-Year,UK
CUST_005645,Big Spenders,45,12,43991.7,3665.975,215,61994.05,70.3,21.3,21.0,6.0,Business,Annual,USA
CUST_018093,At Risk High Value,499,18,43902.14,2439.007777777778,155,4339.1,55.5,15.5,-13.0,6.0,Enterprise,Annual,USA
CUST_015184,Big Spenders,115,9,43848.68,4872.075555555555,115,103940.1,75.4,25.2,46.0,2.0,Enterprise,Monthly,UK
CUST_000528,Big Spenders,52,16,43816.76,2738.5475,235,103056.93,82.5,31.0,27.0,4.0,Business,Annual,Canada
CUST_001866,Big Spenders,61,15,43663.57,2910.904666666667,225,26986.54,69.9,21.7,13.0,6.0,Enterprise,Annual,USA
CUST_007327,At Risk High Value,53,17,43501.4,2558.9058823529413,245,13882.92,73.8,22.8,19.0,1.0,Business,Multi-Year,Canada
CUST_014698,Big Spenders,482,12,43464.34,3622.028333333333,115,16114.14,52.6,14.5,-40.0,7.0,Enterprise,Multi-Year,USA
CUST_016449,At Risk High Value,224,17,43432.03,2554.825294117647,145,7229.6,66.3,19.7,17.0,5.0,Enterprise,Multi-Year,USA
CUST_015136,Big Spenders,75,14,43316.31,3094.0221428571426,225,210402.19,92.8,26.3,51.0,0.0,Business,Annual,USA
CUST_007316,Big Spenders,60,15,43146.3,2876.42,235,54914.91,76.3,18.1,25.0,4.0,Business,Annual,Canada
CUST_010540,Big Spenders,59,14,42827.770000000004,3059.1264285714287,225,88917.2,78.1,29.1,36.0,3.0,Business,Annual,Australia
CUST_004738,Big Spenders,47,12,42794.630000000005,3566.219166666667,215,60749.14,77.7,24.4,27.0,0.0,Business,Multi-Year,Canada
CUST_004399,Big Spenders,48,16,42785.65,2674.103125,235,27221.89,68.1,19.0,24.0,2.0,Business,Annual,USA
CUST_015530,At Risk High Value,50,19,42692.4,2246.9684210526316,255,9626.11,45.4,14.8,-39.0,4.0,Business,Annual,Australia
CUST_018936,At Risk High Value,98,16,42658.700000000004,2666.1687500000003,145,2347.06,52.5,12.4,18.0,4.0,Enterprise,Monthly,Germany
CUST_014772,Big Spenders,389,14,42352.64,3025.1885714285713,125,3643.46,47.5,7.4,-0.0,5.0,Enterprise,Monthly,USA
CUST_012706,Big Spenders,51,13,42286.05,3252.773076923077,225,131422.19,83.5,24.6,53.0,1.0,Business,Multi-Year,USA
CUST_005594,Big Spenders,48,11,42049.0,3822.6363636363635,215,33130.78,70.1,16.7,27.0,1.0,Enterprise,Multi-Year,India
CUST_016578,Big Spenders,62,14,41959.83,2997.1307142857145,225,22811.77,68.3,21.9,13.0,2.0,Enterprise,Monthly,UK
CUST_005255,Big Spenders,58,13,41612.14,3200.933846153846,215,30464.8,82.3,28.1,2.0,9.0,Business,Multi-Year,USA
CUST_004300,Big Spenders,119,13,41568.76,3197.5969230769233,115,90077.35,56.0,25.6,41.0,3.0,Business,Annual,USA
CUST_018951,Big Spenders,114,12,41361.44,3446.786666666667,115,154617.13,91.7,26.7,22.0,1.0,Business,Multi-Year,India
CUST_000617,Big Spenders,82,13,40959.62,3150.7400000000002,215,17863.81,52.1,12.4,-23.0,6.0,Business,Annual,USA
CUST_000896,Big Spenders,210,10,40943.18,4094.318,115,26442.04,77.7,25.8,8.0,4.0,Enterprise,Annual,Germany
CUST_010832,Big Spenders,471,13,40615.479999999996,3124.267692307692,125,28305.89,55.8,16.5,6.0,5.0,Business,Annual,USA
CUST_002040,At Risk High Value,107,19,40413.05,2127.0026315789473,155,3705.09,62.8,14.4,-12.0,8.0,Business,Annual,USA
CUST_013203,Big Spenders,115,15,40387.92,2692.528,135,14232.7,54.2,12.8,16.0,4.0,Business,Annual,UK
CUST_014330,Big Spenders,60,12,39535.3,3294.6083333333336,215,49130.21,63.3,20.6,22.0,5.0,Business,Annual,UK
CUST_010189,Big Spenders,47,15,39474.5,2631.633333333333,235,7913.08,49.8,17.5,36.0,0.0,Enterprise,Monthly,USA
CUST_002237,Big Spenders,50,12,39362.7,3280.225,215,89456.65,86.2,24.9,3.0,2.0,Business,Annual,Australia
CUST_005490,Big Spenders,50,15,39302.64,2620.176,235,3554.4,52.1,15.1,-29.0,5.0,Enterprise,Annual,USA
CUST_010715,Big Spenders,159,11,39085.02,3553.183636363636,115,15038.91,65.2,20.5,14.0,2.0,Enterprise,Annual,Other
CUST_008883,Big Spenders,194,8,38952.48,4869.06,115,27287.06,69.7,18.4,40.0,3.0,Enterprise,Multi-Year,USA
CUST_001246,At Risk High Value,386,19,38903.729999999996,2047.564736842105,155,43903.69,74.3,19.6,45.0,1.0,Business,Multi-Year,USA
CUST_015852,Big Spenders,50,15,38640.45,2576.0299999999997,235,63643.85,81.6,14.2,53.0,2.0,Business,Multi-Year,UK
CUST_019845,At Risk High Value,56,16,38610.08,2413.13,245,82878.71,68.5,24.5,-3.0,3.0,Business,Annual,USA
CUST_008185,Big Spenders,51,16,38532.57,2408.285625,235,3987.41,41.1,14.1,-1.0,1.0,Enterprise,Monthly,UK
CUST_000460,Big Spenders,50,16,38483.24,2405.2025,235,3772.33,37.5,7.2,-8.0,3.0,Enterprise,Annual,Australia
CUST_011131,Big Spenders,48,11,38261.56,3478.323636363636,215,32975.14,67.1,17.8,0.0,4.0,Business,Annual,Other
CUST_007471,Big Spenders,68,14,38069.71,2719.265,225,90042.3,87.2,25.8,35.0,4.0,Business,Annual,India
CUST_016555,Big Spenders,56,10,38033.37,3803.3370000000004,215,64705.22,70.7,20.7,16.0,3.0,Business,Monthly,USA
CUST_019746,At Risk High Value,54,17,38026.5,2236.8529411764707,245,3664.85,62.6,18.8,-4.0,6.0,Business,Annual,USA
CUST_017425,At Risk High Value,50,19,38005.48,2000.2884210526317,255,72037.9,88.3,26.8,46.0,2.0,Business,Annual,USA
CUST_003142,Big Spenders,91,16,37927.16,2370.4475,135,7110.59,56.3,15.8,29.0,4.0,Enterprise,Monthly,Australia
CUST_017745,Big Spenders,96,10,37924.1,3792.41,115,79554.18,66.2,21.7,12.0,5.0,Business,Annual,USA
CUST_010787,Big Spenders,65,16,37711.27,2356.954375,235,104541.34,70.7,30.2,49.0,0.0,Business,Annual,USA
CUST_012277,At Risk High Value,84,17,37665.83,2215.6370588235295,245,2062.84,37.0,7.7,27.0,5.0,Enterprise,Annual,Australia
CUST_018817,Big Spenders,55,15,37629.19,2508.612666666667,235,19704.09,72.8,20.6,-7.0,2.0,Business,Annual,UK
CUST_008654,Big Spenders,50,11,37553.79,3413.9809090909093,215,149511.13,76.3,19.9,47.0,2.0,Business,Annual,Canada
CUST_003909,Big Spenders,71,7,37485.79,5355.112857142857,215,47918.78,87.0,25.3,32.0,3.0,Enterprise,Multi-Year,USA
CUST_001998,Big Spenders,152,10,37408.57,3740.857,115,26590.82,77.7,24.4,7.0,9.0,Enterprise,Monthly,USA
CUST_010059,At Risk High Value,216,17,37385.73,2199.160588235294,145,7419.67,56.0,17.8,-1.0,3.0,Business,Monthly,Germany
CUST_004141,Big Spenders,57,12,37345.71,3112.1425,215,28625.44,83.0,18.1,8.0,4.0,Business,Multi-Year,India
CUST_013276,Big Spenders,56,12,37288.3,3107.3583333333336,215,17703.45,67.7,17.1,11.0,5.0,Business,Annual,USA
CUST_002601,Big Spenders,80,12,37283.56,3106.963333333333,215,172396.81,67.5,18.8,50.0,1.0,Business,Monthly,USA
CUST_000565,Big Spenders,192,13,37129.47,2856.113076923077,115,2880.46,39.1,9.7,2.0,3.0,Enterprise,Annual,USA
CUST_004698,Big Spenders,70,11,36995.08,3363.189090909091,215,40224.93,78.0,22.0,48.0,2.0,Enterprise,Multi-Year,Australia
CUST_010413,Big Spenders,48,12,36970.91,3080.909166666667,215,51313.58,78.5,20.1,49.0,2.0,Business,Annual,USA
CUST_012269,At Risk High Value,46,17,36937.51,2172.794705882353,245,5929.58,49.5,14.0,4.0,1.0,Enterprise,Annual,UK
CUST_012814,Big Spenders,67,16,36757.25,2297.328125,235,9474.17,61.8,15.6,-1.0,9.0,Business,Annual,USA
CUST_013703,At Risk High Value,45,18,36703.75,2039.0972222222222,255,5072.69,64.1,15.8,1.0,7.0,Business,Monthly,USA
CUST_014497,Big Spenders,55,14,36621.67,2615.8335714285713,225,8475.37,58.6,14.6,18.0,4.0,Business,Annual,UK
CUST_011938,At Risk High Value,47,17,36520.11,2148.2417647058824,245,2055.87,28.5,1.9,-32.0,5.0,Enterprise,Multi-Year,USA
CUST_018321,At Risk High Value,59,19,36501.37,1921.1247368421054,255,8114.49,49.5,11.8,18.0,4.0,Business,Annual,Germany
CUST_016336,At Risk High Value,449,18,36471.53,2026.1961111111111,155,4780.7,53.2,15.8,4.0,5.0,Enterprise,Monthly,India
CUST_014542,Big Spenders,65,11,36312.61,3301.1463636363637,215,120097.92,81.2,24.5,23.0,1.0,Business,Annual,USA
CUST_004013,Big Spenders,56,13,36171.04,2782.3876923076923,215,6458.98,52.7,14.1,5.0,4.0,Enterprise,Annual,India
CUST_009431,Big Spenders,48,14,35945.85,2567.5607142857143,225,23209.39,90.6,23.2,5.0,6.0,Professional,Multi-Year,Other
CUST_008845,Big Spenders,66,15,35909.23,2393.9486666666667,235,3003.41,41.7,13.6,16.0,4.0,Enterprise,Annual,Australia
CUST_001477,At Risk High Value,80,23,35836.42,1558.1052173913042,255,1044.22,19.5,0.0,-24.0,6.0,Enterprise,Monthly,USA
CUST_007798,Big Spenders,46,16,35807.65,2237.978125,235,22402.12,74.2,19.2,17.0,2.0,Business,Annual,USA
CUST_001942,At Risk High Value,155,19,35621.94,1874.8389473684213,155,3725.57,47.7,13.5,-23.0,3.0,Business,Monthly,India
CUST_009667,Big Spenders,49,13,35611.61,2739.3546153846155,225,172824.7,100.0,31.0,47.0,1.0,Business,Multi-Year,Canada
CUST_010226,At Risk High Value,50,18,35251.43,1958.4127777777778,245,6881.76,63.7,12.3,23.0,3.0,Business,Annual,UK
CUST_006377,At Risk High Value,66,19,35168.98,1850.998947368421,255,5535.9,56.1,20.2,5.0,4.0,Business,Monthly,USA
