customer_id,last_completed_transaction_date,recency,frequency,monetary,average_order_value,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,customer_lifetime_value,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_acquisition_cost,recency_score,frequency_score,monetary_score,rfm_score,rfm_total_score,rfm_segment
CUST_015531,2024-08-06,148,17,1062.26,62.485882352941175,Germany,Europe,Other,Startup,Basic,Annual,36.6,52.47,6.0,33.0,12.3,-18.0,7.1,9,285.63,1,4,1,141,6,Needs Attention
CUST_015532,2024-10-29,64,11,6996.92,636.0836363636364,India,APAC,Manufacturing,Mid-Market,Professional,Annual,321.61,901.3,6.0,26.1,15.3,-19.0,9.2,2,960.68,2,1,4,214,7,Needs Attention
CUST_015533,2024-11-10,52,14,4813.58,343.82714285714286,Other,LATAM,Finance,Startup,Business,Annual,217.17,1183.33,0.0,71.4,21.6,26.0,4.1,28,88.94,2,2,3,223,7,Needs Attention
CUST_015534,2024-10-01,92,11,1084.92,98.62909090909092,UK,Europe,Technology,Startup,Professional,Annual,59.7,92.67,8.0,42.4,13.2,-9.0,1.9,20,111.74,1,1,1,111,3,Low Value Dormant
CUST_015535,2024-10-31,62,12,980.9,81.74166666666666,UK,Europe,Manufacturing,Startup,Basic,Annual,27.75,56.88,5.0,40.7,11.7,2.0,5.5,3,337.22,2,1,1,211,4,Low Value Dormant
CUST_015536,2024-10-28,65,10,3512.41,351.241,UK,Europe,Technology,Small Business,Professional,Multi-Year,245.95,622.15,8.0,30.9,14.1,0.0,14.5,19,609.16,2,1,3,213,6,Needs Attention
CUST_015537,2024-07-08,177,24,1766.37,73.59875,Australia,APAC,Manufacturing,Startup,Basic,Monthly,41.36,51.64,4.0,19.7,0.0,1.0,0.0,9,101.8,1,5,2,152,8,Needs Attention
CUST_015538,2024-12-12,20,17,7503.36,441.3741176470588,USA,North America,Technology,Startup,Business,Monthly,241.53,765.1,3.0,59.3,19.9,22.0,1.8,12,104.41,4,4,4,444,12,Champions
CUST_015539,2024-12-08,24,17,3372.35,198.3735294117647,USA,North America,Manufacturing,Startup,Professional,Annual,114.18,145.07,5.0,56.0,10.5,-30.0,10.3,10,54.79,4,4,3,443,11,Potential Loyalists
CUST_015540,2023-11-14,414,12,1541.02,128.41833333333332,India,APAC,Finance,Startup,Professional,Annual,79.32,189.18,4.0,50.9,14.5,-4.0,4.6,15,341.19,1,1,2,112,4,Low Value Dormant
CUST_015541,2024-11-15,47,12,2412.84,201.07000000000002,USA,North America,Manufacturing,Startup,Professional,Monthly,117.75,314.21,2.0,52.4,7.9,23.0,0.2,19,306.5,2,1,2,212,5,Low Value Dormant
CUST_015542,2024-03-27,280,16,2055.15,128.446875,USA,North America,Technology,Startup,Professional,Annual,92.95,116.56,5.0,27.0,11.6,-18.0,5.2,30,135.88,1,4,2,142,7,Needs Attention
CUST_015543,2024-12-21,11,16,31868.01,1991.750625,Other,MEA,Technology,Mid-Market,Business,Monthly,1083.68,14484.68,2.0,88.1,27.6,-2.0,5.1,6,1118.01,5,4,5,545,14,Champions
CUST_015544,2024-12-18,14,15,1747.64,116.50933333333334,USA,North America,Healthcare,Small Business,Basic,Annual,44.47,143.14,2.0,58.0,9.0,25.0,4.4,6,807.31,5,3,2,532,10,Potential Loyalists
CUST_015545,2024-12-05,27,11,31803.420000000002,2891.2200000000003,USA,North America,Finance,Small Business,Enterprise,Monthly,1645.72,8170.12,1.0,47.7,16.0,11.0,2.2,8,1012.61,4,1,5,415,10,Big Spenders
CUST_015546,2024-12-16,16,20,129042.58,6452.129,India,APAC,Healthcare,Enterprise,Business,Annual,3807.95,104660.93,4.0,72.2,13.1,38.0,9.3,9,19063.27,4,5,5,455,14,Champions
CUST_015547,2023-12-16,382,14,10314.59,736.7564285714286,USA,North America,Technology,Small Business,Business,Monthly,481.01,1252.39,4.0,51.1,13.2,-5.0,0.8,21,499.47,1,2,4,124,7,Needs Attention
CUST_015548,2024-11-10,52,19,60101.7,3163.2473684210527,UK,Europe,Healthcare,Enterprise,Business,Multi-Year,1987.58,7714.17,6.0,60.5,17.3,-13.0,21.6,32,3483.61,2,5,5,255,12,At Risk High Value
CUST_015549,2024-09-22,101,10,1032.23,103.223,Canada,North America,Manufacturing,Startup,Professional,Monthly,60.55,96.32,4.0,34.7,9.0,-30.0,0.1,5,128.57,1,1,1,111,3,Low Value Dormant
CUST_015550,2024-07-03,182,19,10651.99,560.6310526315789,India,APAC,Retail,Small Business,Business,Annual,351.71,976.5,5.0,39.6,5.7,-18.0,8.1,13,399.31,1,5,4,154,10,At Risk High Value
CUST_015551,2024-07-24,161,16,1240.06,77.50375,USA,North America,Other,Small Business,Basic,Annual,49.86,146.66,2.0,60.1,9.6,18.0,9.7,19,183.97,1,4,2,142,7,Needs Attention
CUST_015552,2024-07-07,178,12,750.41,62.534166666666664,USA,North America,Finance,Small Business,Basic,Monthly,44.21,152.05,4.0,41.9,15.4,-17.0,3.7,27,1592.59,1,1,1,111,3,Low Value Dormant
CUST_015553,2024-10-13,80,12,2388.3,199.025,Canada,North America,Healthcare,Small Business,Professional,Multi-Year,152.49,514.8,2.0,63.3,18.7,17.0,12.9,29,146.77,2,1,2,212,5,Low Value Dormant
CUST_015554,2024-11-26,36,15,6073.14,404.87600000000003,UK,Europe,Manufacturing,Startup,Business,Monthly,231.73,373.76,2.0,43.9,5.3,20.0,0.0,17,147.11,3,3,3,333,9,Regular Customers
CUST_015555,2024-12-24,8,17,4360.07,256.4747058823529,USA,North America,Finance,Mid-Market,Basic,Multi-Year,141.41,855.06,2.0,55.7,14.0,39.0,9.3,5,1402.62,5,4,3,543,12,Potential Loyalists
CUST_015556,2024-12-29,3,17,11231.6,660.6823529411765,USA,North America,Retail,Small Business,Business,Monthly,287.51,929.24,4.0,50.1,9.5,6.0,1.1,2,209.38,5,4,4,544,13,Champions
CUST_015557,2024-10-23,70,14,733.7,52.40714285714286,Other,LATAM,Other,Startup,Basic,Annual,28.82,46.87,5.0,57.3,17.9,-10.0,8.6,3,156.9,2,2,1,221,5,Low Value Dormant
CUST_015558,2024-11-23,39,15,1626.93,108.462,USA,North America,Retail,Small Business,Basic,Annual,52.76,193.03,3.0,69.1,25.7,-17.0,7.8,2,191.03,3,3,2,332,8,Regular Customers
CUST_015559,2024-12-22,10,14,6946.5599999999995,496.18285714285713,USA,North America,Retail,Mid-Market,Professional,Annual,226.14,3929.72,0.0,77.6,24.6,46.0,7.9,3,2880.79,5,2,4,524,11,Steady Customers
CUST_015560,2024-12-13,19,19,812.99,42.788947368421056,USA,North America,Education,Startup,Basic,Monthly,24.44,49.09,8.0,56.0,14.6,-6.0,4.4,12,66.61,4,5,1,451,10,Potential Loyalists
CUST_015561,2024-09-23,100,7,1182.48,168.9257142857143,Canada,North America,Education,Startup,Professional,Annual,110.77,238.17,5.0,42.2,14.4,19.0,6.9,22,51.58,1,1,2,112,4,Low Value Dormant
CUST_015562,2024-12-21,11,17,107804.31,6341.43,USA,North America,Retail,Mid-Market,Enterprise,Annual,3553.12,20435.96,3.0,67.8,21.9,24.0,7.4,5,384.83,5,4,5,545,14,Champions
CUST_015563,2024-11-25,37,18,237313.38,13184.076666666668,UK,Europe,Technology,Enterprise,Enterprise,Annual,8971.19,134877.2,5.0,65.7,19.5,27.0,12.8,22,19876.15,3,5,5,355,13,Loyal High Value
CUST_015564,2024-11-29,33,17,693.42,40.78941176470588,India,APAC,Other,Startup,Basic,Annual,25.3,136.65,5.0,61.9,22.5,43.0,4.4,20,100.76,3,4,1,341,8,Steady Customers
CUST_015565,2024-11-07,55,9,91894.92,10210.546666666667,USA,North America,Finance,Enterprise,Enterprise,Annual,6691.23,155270.85,4.0,62.0,19.2,13.0,9.5,21,5239.13,2,1,5,215,8,Big Spenders
CUST_015566,2024-12-06,26,13,2300.46,176.95846153846153,USA,North America,Healthcare,Startup,Professional,Monthly,89.09,201.56,4.0,54.9,15.7,16.0,0.0,12,99.56,4,2,2,422,8,New or Promising
CUST_015567,2024-11-30,32,16,69829.01,4364.313125,USA,North America,Other,Enterprise,Business,Annual,2834.22,75690.35,4.0,66.3,24.4,42.0,9.2,18,2363.25,3,4,5,345,12,Loyal High Value
CUST_015568,2024-10-20,73,11,2241.9700000000003,203.81545454545457,USA,North America,Real Estate,Small Business,Professional,Annual,137.86,524.99,6.0,54.7,17.9,-17.0,6.7,25,306.68,2,1,2,212,5,Low Value Dormant
CUST_015569,2024-08-08,146,14,23044.45,1646.0321428571428,Australia,APAC,Healthcare,Mid-Market,Business,Monthly,947.66,8146.55,7.0,70.7,23.0,19.0,2.0,14,616.52,1,2,4,124,7,Needs Attention
CUST_015570,2024-11-20,42,14,24747.01,1767.6435714285712,USA,North America,Healthcare,Mid-Market,Business,Multi-Year,1025.89,8326.64,4.0,65.9,20.8,11.0,16.4,3,978.38,3,2,5,325,10,Big Spenders
CUST_015571,2024-11-25,37,14,940.92,67.20857142857143,Germany,Europe,Manufacturing,Startup,Basic,Monthly,34.73,296.84,1.0,70.7,23.5,45.0,0.0,11,81.27,3,2,1,321,6,Regular Customers
CUST_015572,2024-12-16,16,15,1014.66,67.64399999999999,Germany,Europe,Healthcare,Startup,Basic,Annual,33.49,67.93,7.0,58.1,14.9,7.0,7.3,3,408.4,4,3,1,431,8,Potential Loyalists
CUST_015573,2024-11-12,50,15,4120.6,274.7066666666667,UK,Europe,Healthcare,Small Business,Professional,Annual,176.87,302.29,6.0,30.8,13.6,-33.0,6.0,23,1187.19,2,3,3,233,8,Needs Attention
CUST_015574,2024-11-16,46,14,507.57,36.255,India,APAC,Other,Startup,Basic,Monthly,23.16,45.99,3.0,44.1,12.8,7.0,2.1,24,237.08,2,2,1,221,5,Low Value Dormant
CUST_015575,2024-12-06,26,12,1042.52,86.87666666666667,USA,North America,Retail,Small Business,Basic,Annual,50.13,290.31,6.0,56.9,13.6,16.0,8.5,11,632.51,4,1,1,411,6,New or Promising
CUST_015576,2024-12-09,23,18,232548.81,12919.378333333334,Australia,APAC,Education,Enterprise,Enterprise,Annual,8042.65,180650.29,4.0,62.5,20.1,-6.0,12.4,14,11878.49,4,5,5,455,14,Champions
CUST_015577,2024-05-11,235,11,497.14,45.194545454545455,USA,North America,Manufacturing,Startup,Basic,Monthly,26.61,72.31,4.0,51.6,9.3,-4.0,0.0,8,447.58,1,1,1,111,3,Low Value Dormant
CUST_015578,2024-12-19,13,18,1456.6,80.92222222222222,USA,North America,Education,Small Business,Basic,Annual,44.05,310.03,3.0,47.3,16.4,45.0,7.8,5,135.71,5,5,2,552,12,Potential Loyalists
CUST_015579,2024-08-30,124,15,11986.44,799.096,USA,North America,Real Estate,Small Business,Business,Annual,496.96,1738.43,0.0,70.3,19.8,-17.0,6.6,6,557.55,1,3,4,134,8,Needs Attention
CUST_015580,2024-12-28,4,17,4592.41,270.14176470588234,UK,Europe,Retail,Small Business,Professional,Annual,123.45,814.08,5.0,71.7,21.6,28.0,5.7,2,370.52,5,4,3,543,12,Potential Loyalists
CUST_015581,2024-03-29,278,19,622.44,32.760000000000005,Other,LATAM,Education,Startup,Basic,Monthly,20.44,28.28,5.0,23.8,7.2,-20.0,4.4,16,107.79,1,5,1,151,7,Needs Attention
CUST_015582,2024-11-12,50,11,434.38,39.48909090909091,USA,North America,Education,Startup,Basic,Annual,25.92,44.24,6.0,40.7,14.3,-9.0,7.5,22,64.9,2,1,1,211,4,Low Value Dormant
CUST_015583,2024-12-04,28,12,13784.62,1148.7183333333335,India,APAC,Other,Mid-Market,Business,Multi-Year,758.65,8259.8,3.0,56.4,14.3,36.0,12.9,11,4083.81,4,1,4,414,9,Steady Customers
CUST_015584,2024-11-03,59,14,21293.18,1520.9414285714286,India,APAC,Manufacturing,Mid-Market,Business,Multi-Year,1106.96,13457.47,2.0,58.6,21.9,42.0,14.9,27,1091.28,2,2,4,224,8,Needs Attention
CUST_015585,2024-12-01,31,18,10175.05,565.2805555555556,USA,North America,Real Estate,Mid-Market,Professional,Monthly,347.9,3031.24,4.0,49.5,13.1,44.0,5.9,19,677.75,3,5,4,354,12,Loyal High Value
CUST_015586,2024-11-05,57,12,2126.8,177.23333333333335,UK,Europe,Technology,Mid-Market,Basic,Multi-Year,134.11,1813.68,2.0,67.8,19.9,9.0,14.8,22,3152.72,2,1,2,212,5,Low Value Dormant
CUST_015587,2024-05-12,234,15,2855.12,190.34133333333332,UK,Europe,Technology,Small Business,Professional,Annual,131.15,334.17,5.0,44.6,14.8,23.0,9.8,16,446.99,1,3,3,133,7,Needs Attention
CUST_015588,2022-11-27,766,14,13711.86,979.4185714285715,Germany,Europe,Technology,Mid-Market,Business,Annual,814.55,2803.2,5.0,37.9,3.3,14.0,11.9,27,685.12,1,2,4,124,7,Needs Attention
CUST_015589,2023-09-08,481,17,1129.28,66.42823529411764,USA,North America,Technology,Small Business,Basic,Multi-Year,61.94,126.52,7.0,37.6,11.1,-5.0,13.8,31,187.97,1,4,2,142,7,Needs Attention
CUST_015590,2024-09-08,115,14,784.1,56.00714285714286,USA,North America,Technology,Startup,Basic,Monthly,30.42,34.54,3.0,10.0,0.0,-5.0,2.7,9,197.74,1,2,1,121,4,Low Value Dormant
CUST_015591,2024-12-10,22,12,1076.99,89.74916666666667,USA,North America,Technology,Small Business,Basic,Monthly,48.41,332.48,2.0,45.5,16.8,41.0,1.1,10,201.3,4,1,1,411,6,New or Promising
CUST_015592,2024-07-10,175,18,2843.67,157.98166666666668,India,APAC,Other,Startup,Professional,Monthly,84.35,150.36,4.0,21.7,7.6,2.0,0.0,7,78.08,1,5,3,153,9,Needs Attention
CUST_015593,2024-07-20,165,17,3508.08,206.35764705882352,USA,North America,Healthcare,Small Business,Professional,Monthly,124.63,351.07,0.0,36.1,7.1,0.0,0.0,8,455.99,1,4,3,143,8,Needs Attention
CUST_015594,2023-11-23,405,12,1236.09,103.0075,Germany,Europe,Finance,Startup,Professional,Annual,82.53,125.88,6.0,26.3,9.4,-27.0,9.4,26,95.04,1,1,2,112,4,Low Value Dormant
CUST_015595,2023-10-15,444,16,3677.91,229.869375,UK,Europe,Education,Small Business,Professional,Monthly,157.3,226.55,7.0,21.3,10.6,-27.0,1.2,19,136.54,1,4,3,143,8,Needs Attention
CUST_015596,2024-11-15,47,17,3258.33,191.66647058823528,Australia,APAC,Technology,Startup,Professional,Monthly,118.87,305.67,4.0,40.0,8.6,-9.0,1.0,26,141.04,2,4,3,243,9,Needs Attention
CUST_015597,2024-12-19,13,16,110117.12,6882.32,India,APAC,Healthcare,Mid-Market,Enterprise,Multi-Year,3868.16,57547.36,2.0,77.1,17.2,53.0,15.2,4,3602.81,5,4,5,545,14,Champions
CUST_015598,2024-12-19,13,18,4714.22,261.9011111111111,USA,North America,Technology,Small Business,Professional,Multi-Year,112.13,253.09,3.0,56.4,18.4,-3.0,13.1,6,332.88,5,5,3,553,13,Potential Loyalists
CUST_015599,2024-11-21,41,17,224307.58,13194.563529411764,USA,North America,Technology,Enterprise,Enterprise,Annual,8516.07,181270.63,4.0,65.5,20.2,19.0,10.6,23,5057.85,3,4,5,345,12,Loyal High Value
CUST_015600,2024-11-13,49,12,692.77,57.73083333333333,Canada,North America,Other,Startup,Basic,Monthly,31.64,46.6,5.0,21.4,5.1,7.0,0.0,18,73.61,2,1,1,211,4,Low Value Dormant
CUST_015601,2024-12-17,15,14,1984.45,141.74642857142857,Other,MEA,Real Estate,Small Business,Basic,Annual,63.75,177.62,3.0,57.5,23.8,22.0,3.6,1,713.47,4,2,2,422,8,New or Promising
CUST_015602,2024-12-11,21,19,13948.61,734.1373684210527,Australia,APAC,Real Estate,Small Business,Business,Multi-Year,450.09,5285.52,6.0,73.4,18.1,49.0,13.1,10,122.01,4,5,4,454,13,Champions
CUST_015603,2024-12-25,7,20,272416.94,13620.847,Germany,Europe,Real Estate,Enterprise,Enterprise,Annual,7716.66,86960.82,4.0,63.3,17.3,18.0,12.1,5,8430.47,5,5,5,555,15,Champions
CUST_015604,2024-11-10,52,13,1798.67,138.35923076923078,Canada,North America,Technology,Startup,Professional,Monthly,91.05,493.35,2.0,56.0,19.0,45.0,0.3,20,200.45,2,2,2,222,6,Low Value Dormant
CUST_015605,2024-03-25,282,19,3190.29,167.91,USA,North America,Education,Startup,Professional,Multi-Year,80.8,112.49,4.0,41.9,13.8,-10.0,10.9,22,100.09,1,5,3,153,9,Needs Attention
CUST_015606,2024-12-15,17,14,926.6899999999999,66.19214285714285,Canada,North America,Manufacturing,Startup,Basic,Monthly,30.11,204.83,4.0,59.8,23.8,18.0,0.0,5,91.26,4,2,1,421,7,New or Promising
CUST_015607,2024-12-19,13,17,4732.37,278.37470588235294,USA,North America,Real Estate,Startup,Professional,Monthly,147.92,398.71,1.0,50.4,12.3,-1.0,0.0,8,44.61,5,4,3,543,12,Potential Loyalists
CUST_015608,2024-12-14,18,16,4911.54,306.97125,UK,Europe,Technology,Small Business,Professional,Annual,165.72,660.77,4.0,58.2,15.7,34.0,5.9,8,533.13,4,4,3,443,11,Potential Loyalists
CUST_015609,2024-12-08,24,14,13908.34,993.4528571428572,Canada,North America,Finance,Mid-Market,Business,Annual,637.66,7948.3,4.0,49.7,19.8,28.0,11.5,11,2079.36,4,2,4,424,10,Steady Customers
CUST_015610,2024-12-10,22,15,6371.469999999999,424.76466666666664,India,APAC,Healthcare,Startup,Business,Annual,237.76,403.54,4.0,53.7,15.8,-6.0,7.5,11,398.53,4,3,3,433,10,Potential Loyalists
CUST_015611,2024-12-19,13,17,3772.18,221.89294117647057,India,APAC,Healthcare,Startup,Professional,Monthly,111.69,250.17,4.0,47.8,14.2,-19.0,1.0,7,98.19,5,4,3,543,12,Potential Loyalists
CUST_015612,2024-11-12,50,15,6604.84,440.3226666666667,USA,North America,Manufacturing,Startup,Business,Annual,267.69,438.66,5.0,47.7,12.3,8.0,4.3,20,248.45,2,3,4,234,9,Needs Attention
CUST_015613,2024-12-02,30,17,938.95,55.23235294117647,Canada,North America,Technology,Startup,Basic,Monthly,31.58,94.46,4.0,57.4,15.0,6.0,0.4,17,180.37,3,4,1,341,8,Steady Customers
CUST_015614,2024-12-23,9,20,326292.13,16314.6065,Germany,Europe,Finance,Enterprise,Enterprise,Annual,9136.98,41308.77,8.0,66.3,16.3,-24.0,14.1,3,13471.89,5,5,5,555,15,Champions
CUST_015615,2024-11-05,57,11,52202.11,4745.646363636363,UK,Europe,Manufacturing,Mid-Market,Enterprise,Annual,3486.76,38659.45,4.0,72.9,24.3,17.0,11.3,19,905.21,2,1,5,215,8,Big Spenders
CUST_015616,2024-07-29,156,10,514.38,51.438,USA,North America,Technology,Startup,Basic,Monthly,29.33,69.17,6.0,56.2,21.9,11.0,0.0,12,235.28,1,1,1,111,3,Low Value Dormant
CUST_015617,2024-11-22,40,11,4689.01,426.2736363636364,USA,North America,Healthcare,Startup,Business,Annual,229.56,320.11,8.0,44.5,12.0,2.0,9.5,7,292.64,3,1,3,313,7,Regular Customers
CUST_015618,2024-12-28,4,18,308410.91000000003,17133.939444444448,USA,North America,Other,Enterprise,Enterprise,Annual,8152.54,521762.56,2.0,74.2,24.6,36.0,10.4,1,4754.5,5,5,5,555,15,Champions
CUST_015619,2024-12-02,30,16,771.82,48.23875,Australia,APAC,Education,Startup,Basic,Monthly,28.01,60.71,3.0,45.8,18.1,9.0,1.6,15,80.63,3,4,1,341,8,Steady Customers
CUST_015620,2024-12-07,25,16,11999.800000000001,749.9875000000001,USA,North America,Manufacturing,Small Business,Business,Monthly,423.66,1002.04,4.0,50.0,13.7,9.0,3.5,15,512.91,4,4,4,444,12,Champions
CUST_015621,2024-12-15,17,11,196354.56,17850.414545454547,UK,Europe,Real Estate,Enterprise,Enterprise,Multi-Year,10727.2,94616.31,3.0,63.6,25.7,-20.0,21.5,4,11720.37,4,1,5,415,10,Big Spenders
CUST_015622,2024-09-04,119,13,7041.18,541.6292307692308,USA,North America,Technology,Small Business,Business,Annual,304.63,452.76,5.0,34.6,17.1,4.0,8.0,5,471.68,1,2,4,124,7,Needs Attention
CUST_015623,2024-12-13,19,15,2474.33,164.95533333333333,USA,North America,Technology,Startup,Professional,Annual,92.92,212.78,3.0,33.4,6.5,18.0,6.8,7,179.42,4,3,2,432,9,Potential Loyalists
CUST_015624,2024-12-02,30,14,1229.1599999999999,87.79714285714284,UK,Europe,Technology,Startup,Basic,Monthly,32.4,159.61,2.0,72.2,22.5,31.0,0.0,14,94.98,3,2,2,322,7,Regular Customers
CUST_015625,2023-10-12,447,16,77961.44,4872.59,UK,Europe,Retail,Enterprise,Business,Annual,2425.06,46603.33,4.0,70.9,25.8,-7.0,11.6,18,8503.98,1,4,5,145,10,At Risk High Value
CUST_015626,2024-07-02,183,17,730.1,42.94705882352941,Australia,APAC,Retail,Startup,Basic,Monthly,25.3,57.64,3.0,41.3,9.1,11.0,3.4,10,253.02,1,4,1,141,6,Needs Attention
CUST_015627,2024-12-21,11,18,2191.3,121.7388888888889,USA,North America,Technology,Small Business,Basic,Monthly,44.72,194.85,3.0,53.8,14.1,8.0,2.4,3,219.86,5,5,2,552,12,Potential Loyalists
CUST_015628,2024-12-22,10,16,15104.5,944.03125,USA,North America,Technology,Mid-Market,Professional,Monthly,425.95,8351.96,1.0,81.9,26.9,57.0,0.0,3,836.05,5,4,4,544,13,Champions
CUST_015629,2024-11-06,56,14,7402.75,528.7678571428571,Canada,North America,Education,Mid-Market,Professional,Multi-Year,370.52,2313.03,5.0,55.5,22.6,-7.0,15.1,27,2050.3,2,2,4,224,8,Needs Attention
CUST_015630,2023-12-23,375,15,3745.86,249.72400000000002,Other,LATAM,Finance,Small Business,Professional,Annual,145.88,335.63,5.0,55.5,11.7,-30.0,3.6,15,409.78,1,3,3,133,7,Needs Attention
CUST_015631,2024-12-09,23,18,1112.33,61.79611111111111,Canada,North America,Other,Startup,Basic,Monthly,27.53,40.8,5.0,24.8,14.5,-19.0,0.7,14,33.5,4,5,2,452,11,Potential Loyalists
CUST_015632,2024-12-19,13,13,1614.19,124.16846153846154,India,APAC,Healthcare,Small Business,Basic,Monthly,53.52,73.33,8.0,32.0,10.5,-35.0,3.4,1,795.09,5,2,2,522,9,New or Promising
CUST_015633,2024-12-15,17,17,1405.82,82.69529411764705,Other,LATAM,Manufacturing,Startup,Basic,Monthly,28.87,78.24,5.0,41.8,11.8,11.0,0.0,8,345.14,4,4,2,442,10,Potential Loyalists
CUST_015634,2024-12-03,29,15,3097.14,206.476,India,APAC,Education,Startup,Professional,Monthly,106.97,239.84,4.0,44.2,17.3,-1.0,0.0,16,43.17,3,3,3,333,9,Regular Customers
CUST_015635,2024-10-31,62,15,16718.07,1114.538,Other,LATAM,Real Estate,Mid-Market,Business,Annual,816.27,4733.34,6.0,64.7,22.6,-2.0,7.8,32,1900.4,2,3,4,234,9,Needs Attention
CUST_015636,2024-12-15,17,21,1051.79,50.0852380952381,Germany,Europe,Healthcare,Startup,Basic,Monthly,27.85,75.07,5.0,50.5,19.1,5.0,0.8,11,94.54,4,5,1,451,10,Potential Loyalists
CUST_015637,2024-11-15,47,16,878.16,54.885,India,APAC,Technology,Startup,Basic,Annual,37.05,76.98,7.0,58.9,19.3,-4.0,9.0,27,258.17,2,4,1,241,7,Needs Attention
CUST_015638,2024-12-22,10,14,2752.65,196.61785714285716,UK,Europe,Healthcare,Startup,Professional,Monthly,90.25,172.83,4.0,37.6,9.7,-5.0,0.8,4,178.25,5,2,2,522,9,New or Promising
CUST_015639,2024-12-22,10,23,13350.68,580.464347826087,USA,North America,Manufacturing,Small Business,Business,Annual,310.1,1762.28,1.0,53.7,18.7,22.0,6.8,6,246.23,5,5,4,554,14,Champions
CUST_015640,2024-11-30,32,15,3689.83,245.98866666666666,Other,MEA,Retail,Mid-Market,Basic,Multi-Year,159.08,919.85,3.0,56.6,16.7,18.0,15.0,14,1400.4,3,3,3,333,9,Regular Customers
CUST_015641,2024-09-30,93,13,12699.92,976.9169230769231,USA,North America,Retail,Mid-Market,Professional,Annual,375.39,2174.84,6.0,79.2,19.9,-8.0,10.2,15,635.28,1,2,4,124,7,Needs Attention
CUST_015642,2024-12-12,20,17,5794.27,340.8394117647059,Other,LATAM,Technology,Small Business,Professional,Annual,168.09,266.09,7.0,44.7,10.5,-22.0,8.5,3,576.44,4,4,3,443,11,Potential Loyalists
CUST_015643,2024-11-18,44,13,2743.38,211.02923076923076,UK,Europe,Finance,Small Business,Professional,Monthly,129.51,734.39,5.0,79.1,23.3,18.0,1.9,19,530.21,3,2,2,322,7,Regular Customers
CUST_015644,2024-11-23,39,13,2945.32,226.56307692307695,USA,North America,Healthcare,Small Business,Professional,Annual,135.25,431.02,2.0,56.2,16.9,-12.0,7.9,21,168.28,3,2,3,323,8,Regular Customers
CUST_015645,2024-12-25,7,12,2175.79,181.31583333333333,Germany,Europe,Real Estate,Startup,Professional,Monthly,85.1,231.25,3.0,52.2,15.2,26.0,0.0,2,193.47,5,1,2,512,8,New or Promising
CUST_015646,2024-12-18,14,16,1820.97,113.810625,UK,Europe,Education,Small Business,Basic,Annual,42.23,67.23,8.0,18.4,6.5,-21.0,7.5,5,147.79,5,4,2,542,11,Potential Loyalists
CUST_015647,2024-12-21,11,17,1426.3899999999999,83.90529411764705,Germany,Europe,Finance,Small Business,Basic,Annual,45.58,108.49,2.0,55.8,16.1,14.0,8.6,5,204.14,5,4,2,542,11,Potential Loyalists
CUST_015648,2024-01-22,345,18,1940.58,107.81,USA,North America,Manufacturing,Startup,Professional,Monthly,74.52,131.23,10.0,45.2,13.1,5.0,3.5,23,89.24,1,5,2,152,8,Needs Attention
CUST_015649,2024-05-14,232,14,447.87,31.990714285714287,Other,MEA,Technology,Startup,Basic,Monthly,21.0,40.0,0.0,32.3,10.7,2.0,2.1,25,243.17,1,2,1,121,4,Low Value Dormant
CUST_015650,2022-10-06,818,13,1786.37,137.41307692307691,Australia,APAC,Manufacturing,Small Business,Professional,Monthly,116.44,176.69,7.0,19.5,0.6,7.0,0.0,32,725.41,1,2,2,122,5,Low Value Dormant
CUST_015651,2024-10-25,68,14,7016.69,501.1921428571428,USA,North America,Technology,Small Business,Business,Annual,341.04,1908.2,2.0,39.2,17.6,6.0,6.0,21,137.45,2,2,4,224,8,Needs Attention
CUST_015652,2024-12-22,10,22,15653.03,711.5013636363636,USA,North America,Manufacturing,Small Business,Business,Monthly,368.04,1496.39,2.0,53.8,20.7,7.0,1.2,6,389.87,5,5,4,554,14,Champions
CUST_015653,2024-11-22,40,15,9716.1,647.74,Canada,North America,Retail,Mid-Market,Professional,Annual,328.58,1148.08,7.0,56.0,11.3,8.0,11.6,21,707.92,3,3,4,334,10,Steady Customers
CUST_015654,2024-12-18,14,18,13238.5,735.4722222222222,Other,MEA,Healthcare,Small Business,Business,Annual,421.5,1984.29,0.0,71.5,17.9,13.0,8.2,7,883.59,5,5,4,554,14,Champions
CUST_015655,2024-11-23,39,18,291655.23,16203.068333333333,UK,Europe,Finance,Enterprise,Enterprise,Annual,10722.56,112076.28,5.0,75.7,12.0,-13.0,12.2,21,14308.4,3,5,5,355,13,Loyal High Value
CUST_015656,2024-11-26,36,16,3848.46,240.52875,USA,North America,Technology,Small Business,Professional,Annual,139.55,1810.27,2.0,63.5,23.3,52.0,6.6,16,176.18,3,4,3,343,10,Steady Customers
CUST_015657,2024-12-17,15,14,4037.58,288.3985714285714,Other,MEA,Healthcare,Small Business,Professional,Annual,132.29,193.43,5.0,48.6,13.7,-34.0,9.2,1,499.18,4,2,3,423,9,New or Promising
CUST_015658,2024-11-21,41,17,1010.56,59.444705882352935,Other,MEA,Other,Startup,Basic,Monthly,36.62,127.12,3.0,43.6,17.2,28.0,2.8,21,187.17,3,4,1,341,8,Steady Customers
